"Gene","Promoter","Enhancer","Methylation_score","NR_R_logFC","NR_R_P.Value","R_REL_logFC","R_REL_P.Value","OR_R_logFC","OR_R_P.Value","NR_OR_logFC","NR_OR_P.Value"
"SDCCAG8",0.0481927710843374,0.0405405405405405,0.0887333116248779,0.0176636645962733,0.941353179037368,0.197509757142854,0.468161116919756,-0.00614594805194812,0.9817663201154,0.0238096126482215,0.907045299010771
"SDF2",0.0962962962962963,0.0625821321363184,0.158878428432615,-0.0689690807453416,0.763092357369252,-0.114759071428574,0.658949610476411,0.0963548441558433,0.707014326812383,-0.165323924901185,0.396444475670769
"SDF2L1",0.133333333333333,0.0520833333333333,0.185416666666667,0.239621223602487,0.4271861510192,-0.101367871428578,0.76760532827826,-0.225479337662337,0.504317085758355,0.465100561264824,0.0734189763154404
"SDF4",0.0824742268041237,0.131264721715428,0.213738948519552,0.236584018012422,0.594998238304665,-0.94901815714286,0.063688609397047,0.441759248051948,0.376745196692974,-0.205175230039526,0.587240594707285
"SDHA",0.25,0.0566666666666667,0.306666666666667,-0.0623287267080723,0.835866361461718,0.138381957142855,0.684300890237909,-0.190979129870127,0.571428872789058,0.128650403162054,0.614964709290554
"SDHAF1",0.25,0.0566666666666667,0.306666666666667,-0.215340242236026,0.265556138540854,-0.0380871142857195,0.860850639275075,-0.141951012987012,0.510515265139131,-0.0733892292490141,0.653255102661179
"SDHAF2",0,0,0,-0.051261652173908,0.721267530790491,0.149423199999992,0.36070512226255,-0.00883699999999621,0.956181568757043,-0.0424246521739118,0.728073512626062
"SDHAP1",0,0,0,-0.455354298819876,0.288259382668764,0.116404700428572,0.809251087844629,-0.140812554155844,0.768144376457044,-0.314541744664032,0.386764139762689
"SDHAP2",0,0,0,0.0185423291925497,0.911614951575297,0.0839125142857107,0.658140591919838,-0.144786623376621,0.440427957615093,0.163328952569171,0.252832438784734
"SDHAP3",0,0,0,0.0208912422360266,0.920388682100957,-0.121817285714289,0.606410145757395,0.0123535584415588,0.95791794895405,0.00853768379446773,0.961638839592742
"SDHB",0.08,0.0906366994133343,0.170636699413334,0.0127023391304348,0.971478603418587,0.00218009999999902,0.995675105475738,0.421994363636364,0.291745097039378,-0.409292024505929,0.179036491740808
"SDHC",0.0365853658536585,0.0629313530596121,0.0995167189132706,-0.101142459627324,0.564161172534948,-0.0105777142857164,0.957403075173765,0.0136402597402618,0.944548553121005,-0.114782719367586,0.441556493623501
"SDHD",0.127781309599491,0,0.127781309599491,-0.265780751552794,0.251949402217462,0.0832555428571391,0.750384541353543,-0.056050051948052,0.828096574366765,-0.209730699604742,0.286646588218231
"SDK1",0.315789473684211,0,0.315789473684211,-0.0629331987577606,0.816651214095315,-0.0381693142857191,0.900925248981564,0.24157516883117,0.428245542238396,-0.304508367588931,0.190369398287053
"SDK2",0.117647058823529,0.107142857142857,0.224789915966387,0.476267276645962,0.714786845597161,-3.22087973842857,0.0397985994499656,1.54313909597403,0.292931419012346,-1.06687181932806,0.33709136213965
"SDPR",0.388888888888889,0.0263157894736842,0.415204678362573,-0.235493359627328,0.82414750739865,-0.380408954285719,0.752052925391942,-0.406428866623377,0.732141758302148,0.170935506996049,0.849353776805157
"SDR16C5",0,0.0833333333333333,0.0833333333333333,-0.773639785093167,0.430161743135645,1.65166555857143,0.141955696139436,0.225398298701299,0.836918096845007,-0.999038083794466,0.232268022984186
"SDR39U1",0.0721649484536082,0.065596684587692,0.1377616330413,0.442208813664593,0.535886558429279,-0.858124427142848,0.290167486477641,0.644381857142856,0.421251058800009,-0.202173043478263,0.738576178767114
"SDR42E1",0.0588235294117647,0,0.0588235294117647,0.216881701863354,0.426852721662321,0.0929594285714259,0.762525834562919,-0.00168361038961073,0.995591427614734,0.218565312252965,0.346376707714085
"SDR9C7",0,0.0523097826086956,0.0523097826086956,-0.382705973291925,0.718969176967655,-0.149711172142855,0.900802540293748,1.00210549350649,0.401645825477995,-1.38481146679842,0.129579124416181
"SDS",0.13633822501747,0.0802429619646601,0.21658118698213,1.42099247080745,0.0896454567632663,-2.09603215628571,0.0283705096715238,2.01133999974026,0.0334838003716276,-0.590347528932807,0.400961620908532
"SDSL",0.148148148148148,0.0727095734126984,0.220857721560847,-0.554760981366464,0.102239669319165,0.806885385714295,0.036969645255003,-0.721564012987015,0.0589487387201875,0.166803031620551,0.55807195723779
"SEBOX",0,0,0,0.388013250062112,0.512394884542603,-0.229046785714288,0.731935035287451,0.83202024025974,0.212484301414102,-0.444006990197628,0.378253836284786
"SEC1",0.1039823026404,0.068613871829212,0.172596174469612,-0.328104745341614,0.0498100111852936,0.129042371428564,0.490493709383601,-0.320078025974024,0.0860381206534809,-0.00802671936758959,0.954013180995356
"SEC11A",0.0275229357798165,0.0111495578623606,0.0386724936421771,-0.409333965217392,0.535899500125513,0.699303220000002,0.356278269968565,-0.354842236363637,0.631595165413557,-0.0544917288537552,0.922546766183217
"SEC11C",0.1,0,0.1,0.975376524844719,0.25047020119237,-0.574060485714281,0.54762059269923,1.19069137662338,0.210970907290527,-0.215314851778657,0.763669891706118
"SEC13",0.0454545454545455,0,0.0454545454545455,-0.0236387267080733,0.91649645065576,-0.28242044285715,0.271561385420807,0.0492947792207783,0.84525327269126,-0.0729335059288516,0.703462945663247
"SEC14L1",0.0666666666666667,0.0532385712798084,0.119905237946475,0.0783249627329199,0.822933016749859,-0.545598071428573,0.172192841228982,-0.0699088831168817,0.85845858274692,0.148233845849802,0.618367589585874
"SEC14L2",0.0460927960927961,0.112745098039216,0.158837894132012,-0.0874885714285689,0.594021889798625,-0.140513028571434,0.449262047903319,-0.0930342077922059,0.612772864760387,0.00554563636363703,0.96821811357208
"SEC14L3",0.0333333333333333,1,1.03333333333333,-0.110822130434784,0.648838659015279,0.1093695,0.707633896743636,0.0448235454545456,0.869262269967034,-0.155645675889329,0.452244421461519
"SEC14L4",0.0434782608695652,0,0.0434782608695652,0.496708009881988,0.477985896828711,-0.0851111571428572,0.914196330686131,0.897312402597403,0.254445456193121,-0.400604392715415,0.500295679264575
"SEC14L5",0.25,0.0712706308858184,0.321270630885818,-1.20132725776398,0.323823966128277,0.704282654285719,0.608628925341645,1.03247175753247,0.44806513025105,-2.23379901529644,0.0339827902888787
"SEC16A",0.0666666666666667,0.0965725195492489,0.163239186215916,-2.17278977018634,0.166691509802168,1.74911513714286,0.322281516331682,-0.10986542077922,0.94971753015953,-2.06292434940712,0.12301054869866
"SEC16B",0,0,0,-0.184036545962735,0.887023707030781,-0.223358259428568,0.880563589468247,0.0502184714285718,0.972386646199631,-0.234255017391307,0.831394810997522
"SEC22A",0.357142857142857,0.152165653495441,0.509308510638298,-0.71269059,0.502383880594566,-1.293200796,0.28338459678815,1.08041344636364,0.364907597182309,-1.79310403636364,0.0509253663213448
"SEC22B",0,0,0,0.429846186335405,0.0315974193534314,-0.123180342857148,0.578140194706168,0.271461051948052,0.217922071359685,0.158385134387353,0.341515967856233
"SEC22C",0.134348601100519,0.105666514577539,0.240015115678058,-0.119547372670807,0.341048721599543,0.0819864857142818,0.562556307996871,-0.168739649350648,0.231503145067175,0.0491922766798414,0.643358946719326
"SEC23A",0.155172413793103,0.0533846466146201,0.208557060407724,-0.022779080745341,0.931926794136692,-0.159172671428573,0.597725683215077,0.376035480519481,0.211770236844091,-0.398814561264822,0.0830292338455977
"SEC23B",0.00763358778625954,0.0968965517241379,0.104530139510397,-0.128477118012425,0.428440193326192,-0.0645133428571469,0.724106500394651,-0.0774476753246747,0.669251993185741,-0.0510294426877502,0.710409840942587
"SEC23IP",0.03125,0.0480769230769231,0.0793269230769231,0.0342298012422377,0.820338013498429,-0.119860814285722,0.48383250162876,-0.00628374025973688,0.970299643991489,0.0405135415019746,0.75166918969867
"SEC24A",0,0,0,0.284892180124226,0.0955651016133281,-0.0528942714285758,0.781072238938756,-0.0477613376623367,0.80021199403319,0.332653517786563,0.0236220827374445
"SEC24B",0.0833333333333333,0.0570019057519058,0.140335239085239,-0.230101459627325,0.347963222901779,0.067826585714279,0.806034976618274,-0.421175740259738,0.127967720354444,0.191074280632413,0.358671364336701
"SEC24C",0.110570544007077,0,0.110570544007077,0.0515394720496944,0.823497122008041,0.145650671428565,0.577527764809931,-0.134713935064933,0.603127520269205,0.186253407114627,0.344686948932394
"SEC24D",0.227272727272727,0.00954084675014908,0.236813574022876,0.00519473291925632,0.970225381068675,-0.0423614285714313,0.790273857866128,-0.0569888441558444,0.714862808044748,0.0621835770751007,0.599329570253058
"SEC31A",0,0.0192982118397821,0.0192982118397821,-0.429148254658384,0.158398779402184,-0.250425871428575,0.462865665887838,-0.248250246753247,0.462913951801694,-0.180898007905137,0.480416115593811
"SEC31B",0.125,0.0637254901960784,0.188725490196078,-0.0599730434782577,0.699867298147964,0.061043099999992,0.73394518512278,-0.216144272727271,0.218132331156975,0.156171229249013,0.240228606077595
"SEC61A1",0.105263157894737,0.0965461828314493,0.201809340726186,0.5997660310559,0.0513967577108512,-0.287720657142864,0.403955540453643,0.186269129870129,0.58214380858073,0.413496901185771,0.111346723169981
"SEC61A2",0.0555555555555556,0.0208921513269339,0.0764477068824895,0.0196526770186338,0.90917942865455,-0.129045885714291,0.508285331196108,-0.0953312597402602,0.621705579677956,0.114983936758894,0.433378114925575
"SEC61B",0.0434782608695652,0.0173729778992937,0.0608512387688589,0.434060503105591,0.231412967691446,-0.101335985714286,0.805232848374658,-0.241088259740259,0.550630205404253,0.67514876284585,0.0311769345205359
"SEC61G",0.0974025974025974,0.0926501406961468,0.190052738098744,-0.138335633540372,0.478486880525381,-0.0823694142857212,0.708592092759975,-0.0948425584415586,0.663897567112083,-0.0434930750988132,0.79256268661868
"SEC62",0.036889332003988,0.0660550431306562,0.102944375134644,0.0293429068322979,0.87577258749463,-0.218845628571431,0.312860493130658,0.178808701298702,0.396758719120388,-0.149465794466404,0.350561165060535
"SEC63",0.117647058823529,0,0.117647058823529,0.116690677018634,0.668769859639911,0.0840572142857079,0.785281460066114,-0.0363541688311688,0.905190310848047,0.153044845849803,0.509342698613018
"SECISBP2",0.112839366515837,0.0710749156137289,0.183914282129566,0.0964105838509353,0.592689247963361,0.180358085714282,0.385274696990483,-0.0955888311688291,0.635725905973129,0.191999415019764,0.212728795712654
"SECISBP2L",0.153846153846154,0.0427182401648795,0.196564394011033,0.116796559006211,0.642249598979584,-0.0881063285714356,0.757874033535249,-0.158392025974025,0.573998992133486,0.275188584980236,0.200809892429043
"SECTM1",0.173469387755102,0.0480085455151685,0.221477933270271,0.139935273291928,0.325571443633881,0.044213057142847,0.783924015589368,-0.263224766233765,0.101814977373697,0.403160039525694,0.0014927722597404
"SEH1L",0.117647058823529,0.0564499504548636,0.174097009278393,-1.54436166285714,0.06015550889096,0.12013604285714,0.895733412997709,-0.312148706493507,0.729815413925298,-1.23221295636364,0.0767710362489648
"SEL1L",0.281943862589024,0.0273995983609927,0.309343460950017,0.347310795031054,0.652275889905271,-1.54403634285714,0.0811243183533456,1.17562077922078,0.176959730234291,-0.828309984189726,0.209011563904743
"SEL1L2",0,0,0,0.200306937888199,0.411136863777538,0.0571674142857139,0.837850412302891,-0.0323942597402578,0.905208275139704,0.232701197628457,0.262340818236638
"SEL1L3",0.258064516129032,0.00289855072463768,0.26096306685367,-0.163930453416147,0.182469243422279,0.032375014285706,0.813983651664243,-0.158833623376622,0.247696291678259,-0.0050968300395251,0.960705808479674
"SELE",0.101010101010101,0.0363914706355508,0.137401571645652,0.776102242236025,0.329126048245993,0.30618251428572,0.735085116772454,-0.0109927233766234,0.99010438230159,0.787094965612648,0.244856747237432
"SELENBP1",0.121212121212121,0.0436697647626609,0.164881885974782,-0.667127751552795,0.296042639482984,0.975728042857136,0.180717476086852,-0.111818779220778,0.875044858802832,-0.555308972332017,0.305623647714239
"SELK",0.260869565217391,0.0287085759911847,0.289578141208576,-2.22711567453416,0.190484160499109,2.36015003814285,0.219916132504713,-0.738046857142856,0.696140254953924,-1.4890688173913,0.301040416653303
"SELL",0.0666666666666667,0.104251997095134,0.170918663761801,-0.649458077018632,0.0174118027280755,0.422023385714283,0.169361178866257,-0.044153012987012,0.881783252513112,-0.60530506403162,0.00946978169709932
"SELM",0.0285714285714286,0.0110294117647059,0.0396008403361345,0.475764434782609,0.172338537076004,-0.435670000000011,0.272680931654645,0.679235636363638,0.0837792598698526,-0.20347120158103,0.488748620600979
"SELO",0.344827586206897,0.0365155294693079,0.381343115676204,0.176025083516148,0.874314441247428,-0.0491160142857128,0.969153616066893,1.11112575064935,0.374604900669537,-0.935100667133202,0.324834768286322
"SELP",0.0520732883317261,0.0813957075053645,0.133468995837091,0.245693392049689,0.737912500488946,0.90041764642857,0.284898168544768,-0.468403195064935,0.56941117863898,0.714096587114624,0.255083613164368
"SELPLG",0.0588235294117647,0.0770293074494755,0.13585283686124,-0.0769834596273267,0.777064659968692,-0.103634214285719,0.736401546449916,0.0405991688311698,0.893907642989225,-0.117582628458496,0.610916935265576
"SELS",0,0,0,0.0201269751552822,0.954632835998824,-0.107929114285723,0.789209451054065,-0.254689012987011,0.521297873947096,0.274815988142294,0.36244842996613
"SELT",0.0769230769230769,0.103158811093148,0.180081888016225,0.102243180124224,0.599490259004221,-0.256921071428573,0.245710705613769,-0.00247588311688318,0.990928430620227,0.104719063241107,0.526789872880707
"SELV",0,0,0,-0.251350426708075,0.433883999401229,0.066972157142855,0.853367939973587,-0.140450493506493,0.695536202674167,-0.110899933201582,0.683619127446521
"SEMA3A",0,0.0476190476190476,0.0476190476190476,-0.191106906832303,0.614482473485896,0.352472528571436,0.411910566726842,0.108235298701296,0.798768743054274,-0.299342205533599,0.354415165382358
"SEMA3B",0.0714285714285714,0.0680026455026455,0.139431216931217,-0.680484362732919,0.574703969893308,0.981637014828573,0.475119103103847,-0.948715253246753,0.485282741808962,0.268230890513834,0.794254003589445
"SEMA3C",0.04,0.0196078431372549,0.0596078431372549,-1.01502487763975,0.0112581816182854,0.657177860857143,0.149982515611823,-0.88140497012987,0.0464783462867056,-0.133619907509881,0.684612789444891
"SEMA3D",0.25,0.00641025641025641,0.256410256410256,-0.275404679503105,0.810388292017162,0.899819553285714,0.492145468499075,-0.384794977922078,0.764757983814487,0.109390298418973,0.9106317419137
"SEMA3E",0.133333333333333,0,0.133333333333333,1.45265853416149,0.208304311279754,-3.14340679985714,0.0210948196540649,1.59331081558441,0.217743549938468,-0.140652281422925,0.884994546034257
"SEMA3F",0.12,0.0896626984126984,0.209662698412698,0.0380481552794993,0.959199607716125,-0.865134305714281,0.318925052812572,0.365052012987011,0.661542695382096,-0.327003857707512,0.605150622096444
"SEMA3G",0.0769230769230769,0.0634920634920635,0.14041514041514,1.2411438447205,0.227921515490539,-2.22014449428571,0.0590066411448374,1.27601989064935,0.267839084300677,-0.0348760459288542,0.967932224168829
"SEMA4A",0.0588235294117647,0.104629787321857,0.163453316733622,0.705911539565218,0.454183042616522,-0.824435409999997,0.439206871572707,1.17193855454545,0.268936666587249,-0.466027014980236,0.560224100936233
"SEMA4B",0.121538461538462,0.0708333333333333,0.192371794871795,-0.15617116149068,0.779199536610664,-0.672046442857146,0.296812746742068,0.272223779220782,0.662792631122721,-0.428394940711462,0.36700724546554
"SEMA4C",0.28,0.175750561530961,0.455750561530961,-0.398261962732917,0.305074723740203,-0.105236928571434,0.811114189970402,0.0792557012987025,0.854639798775202,-0.47751766403162,0.149807318378976
"SEMA4D",1,0.0596697012138189,1.05966970121382,-0.764632773291926,0.0915895832214098,0.61446834285714,0.2268865032859,-0.05325887012987,0.915189438781321,-0.711373903162056,0.065357682831553
"SEMA4F",0.1,0,0.1,0.128808434782613,0.62404398537903,-0.140838600000005,0.647521040758484,-0.0216494545454529,0.941298141771315,0.150457889328066,0.500705058594254
"SEMA4G",0.00696864111498258,0.0476190476190476,0.0545876887340302,0.605850233850932,0.318231478946201,-0.534902244285715,0.434636570971415,0.626757582467532,0.356234217389575,-0.0209073486166,0.967478637296084
