Gene	logFC	P.Value	Promoter	Enhancer	Methylation_score	nes	pval	Eigen_centrality	Page_rank	TF	Cluster
C1orf123	0.0560046521739102	0.631355419450001	0.04	0	0.04	0	1	0	0	FALSE	999
C1orf124	-0.0429494968944093	0.894333601987199	0	0	0	0	1	0	0	FALSE	999
C1orf125	-0.497224717763977	0.616467663273716	0	0	0	0	1	0	0	FALSE	999
C1orf126	-0.526187204347824	0.391212894482452	0	0	0	0	1	0	0	FALSE	999
C1orf127	0.411916031677019	0.165819422664595	0.0909090909090909	0.1	0.190909090909091	0	1	0	0	FALSE	999
C1orf128	-0.503094062111804	0.0894841097445023	0	0	0	0	1	0	0	FALSE	999
C1orf129	0.640995248447203	0.446192500421083	0	0	0	0	1	0	0	FALSE	999
C1orf130	1.59801954596273	0.0660454398777638	0	0	0	0	1	0	0	FALSE	999
C1orf131	1.2231132689441	0.228726360038737	0.1875	0.0203598484848485	0.207859848484848	0	1	0	0	FALSE	999
C1orf133	0.117038298136646	0.45055883194109	0	0	0	0	1	0	0	FALSE	999
C1orf135	0.199262402981368	0.763194769235357	0	0	0	0	1	0	0	FALSE	999
C1orf14	0.165374848689441	0.688423966782056	0.0562363834422658	0.0338105026340799	0.0900468860763457	0	1	0	0	FALSE	999
C1orf141	0.750256125155279	0.43339144618397	0	0.00745341614906832	0.00745341614906832	0	1	0	0	FALSE	999
C1orf144	-0.0368724782608698	0.95044481392301	0	0	0	0	1	0	0	FALSE	999
C1orf146	1.42246719875776	0.044070183935822	0	0	0	0	1	0	0	FALSE	999
C1orf150	0.243357173913042	0.336214000900559	0	0	0	0	1	0	0	FALSE	999
C1orf151	0.623993082608697	0.414491318219746	0	0	0	0	1	0	0	FALSE	999
C1orf152	-0.303225844236025	0.748149178794449	0	0	0	0	1	0	0	FALSE	999
C1orf156	0.901171338509317	0.12420567094056	0	0	0	0	1	0	0	FALSE	999
C1orf157	-0.100724136645965	0.874395044206609	0	0	0	0	1	0	0	FALSE	999
C1orf158	0.339814819875777	0.293534214278045	0.272727272727273	0.0855721393034826	0.358299412030755	0	1	0	0	FALSE	999
C1orf159	0.910094962732918	0.165209887531895	0.100230414746544	0.117561087750844	0.217791502497388	0	1	0	0	FALSE	999
C1orf161	-0.769959235602484	0.194425496856972	0	0	0	0	1	0	0	FALSE	999
C1orf162	0.19999743167702	0.535202863966964	0.135135135135135	0.0236376184202271	0.158772753555362	0	1	0	0	FALSE	999
C1orf163	0.195268560993789	0.670567420664723	0	0	0	0	1	0	0	FALSE	999
C1orf168	0.363575567701864	0.568041223637448	0	0.0220588235294118	0.0220588235294118	0	1	0	0	FALSE	999
C1orf170	0.0810346673913036	0.880399672807524	0.032258064516129	0.121899239204731	0.15415730372086	0	1	0	0	FALSE	999
C1orf172	-0.555767031055898	0.266904629834817	0.333333333333333	0.15766339869281	0.490996732026144	0	1	0	0	FALSE	999
C1orf173	-0.286679801242239	0.604712283436032	0.166666666666667	0	0.166666666666667	0	1	0	0	FALSE	999
C1orf174	0.0915845031055902	0.678038603449765	0.0882352941176471	0.0902570361504926	0.17849233026814	0	1	0	0	FALSE	999
C1orf175	1.2013278484472	0.0927626727192814	0	0	0	0	1	0	0	FALSE	999
C1orf177	-0.0783494613105586	0.853186088972254	0.0277777777777778	0.0169701213818861	0.0447478991596639	0	1	0	0	FALSE	999
C1orf180	0.299787253975155	0.54567576708027	0	0.0317957236561888	0.0317957236561888	0	1	0	0	FALSE	999
C1orf182	2.71395924534161	0.000532052467305295	0	0	0	0	1	0	0	FALSE	999
C1orf183	-1.2881749204969	0.204086053855733	0	0	0	0	1	0	0	FALSE	999
C1orf185	-1.3694721757764	0.122821191625932	0	0	0	0	1	0	0	FALSE	999
C1orf186	0.269843080745344	0.650060988786152	0.166666666666667	0	0.166666666666667	0	1	0	0	FALSE	999
C1orf187	0.301697086956517	0.204595185383065	0	0	0	0	1	0	0	FALSE	999
C1orf189	-0.0500375360248455	0.944181636998703	0	0.0326079734219269	0.0326079734219269	0	1	0	0	FALSE	999
C1orf190	0.00792393788819901	0.974395706228094	0	0	0	0	1	0	0	FALSE	999
C1orf192	0.166052316770188	0.526039759766041	0.0909090909090909	0.0622079462949642	0.153117037204055	0	1	0	0	FALSE	999
C1orf194	0.142329403726708	0.477047557935799	0.0363636363636364	0.073898582912044	0.11026221927568	0	1	0	0	FALSE	999
C1orf198	0.364492850931677	0.151312990903062	0.125	0.0227272727272727	0.147727272727273	0	1	0	0	FALSE	999
C1orf200	0.124714130434784	0.597539340484041	0	0	0	0	1	0	0	FALSE	999
C1orf201	-0.362145018633538	0.293130221171493	0	0	0	0	1	0	0	FALSE	999
C1orf203	-0.143867192546582	0.485596300269549	0	0	0	0	1	0	0	FALSE	999
C1orf204	0.171825347826082	0.389919266781611	0.0652173913043478	0.0827334297161883	0.147950821020536	0	1	0	0	FALSE	999
C1orf21	0.709364531863354	0.195369327857264	0.153327677224736	0.0227339327339327	0.176061609958669	0	1	0	0	FALSE	999
C1orf210	0.201986894409939	0.410560174495239	0	0	0	0	1	0	0	FALSE	999
C1orf212	0.096073596149068	0.914543354708392	0	0	0	0	1	0	0	FALSE	999
C1orf213	0.141494714285715	0.347804311708659	0	0	0	0	1	0	0	FALSE	999
C1orf216	0.468912268322978	0.62365148776326	0.0625	0.0276553176553177	0.0901553176553177	0	1	0	0	FALSE	999
C1orf220	-0.0918159813664587	0.634467531661097	0.21875	0.0210455658216852	0.239795565821685	0	1	0	0	FALSE	999
C1orf223	-0.158833892795031	0.597804439144918	0	0	0	0	1	0	0	FALSE	999
C1orf226	0.38914201614907	0.268471664645603	0.0171345995045417	0.0283350662115493	0.045469665716091	0	1	0	0	FALSE	999
C1orf227	-0.0562146645962702	0.702927381389732	0	0	0	0	1	0	0	FALSE	999
C1orf228	0.663100614906834	0.357735532032821	0.0615384615384615	0.0208333333333333	0.0823717948717949	0	1	0	0	FALSE	999
C1orf229	1.04892381304348	0.252590147395765	0	0	0	0	1	0	0	FALSE	999
C1orf230	0.252731298136645	0.137212053564892	0	0	0	0	1	0	0	FALSE	999
C1orf25	0.120631173913037	0.527761087903142	0	0	0	0	1	0	0	FALSE	999
C1orf26	0.175201434782604	0.330345928680608	0	0	0	0	1	0	0	FALSE	999
C1orf27	-0.129447742857142	0.71809407223356	0.0609756097560976	0.029561381143797	0.0905369908998946	0	1	0	0	FALSE	999
C1orf31	0.0560046521739102	0.631355419450001	0	0	0	0	1	0	0	FALSE	999
C1orf35	-0.155521403105589	0.80491808077485	0.0454545454545455	0.175661159954623	0.221115705409168	0	1	0	0	FALSE	999
C1orf38	1.25788709440994	0.0724048029665629	0	0	0	0	1	0	0	FALSE	999
C1orf43	-0.11512748173913	0.796300892221018	0.0511363636363636	0.02875	0.0798863636363636	0	1	0	0	FALSE	999
C1orf49	-0.0282716335403714	0.855308574622793	0	0	0	0	1	0	0	FALSE	999
C1orf50	0.368728211801242	0.115626806046798	0.0428571428571429	0	0.0428571428571429	0	1	0	0	FALSE	999
C1orf51	1.03087032298136	0.102825325434709	0.0736842105263158	0.0528135596343801	0.126497770160696	0	1	0	0	FALSE	999
C1orf52	-0.114668627329191	0.679030547358192	0.121212121212121	0.0754067120463882	0.196618833258509	0	1	0	0	FALSE	999
C1orf53	-0.270890881987576	0.289198781961999	0.275087719298246	0.015224358974359	0.290312078272605	0	1	0	0	FALSE	999
C1orf54	-0.0907297888198801	0.832956511641028	0.0476190476190476	0.0350877192982456	0.0827067669172932	0	1	0	0	FALSE	999
C1orf55	0.956797546583851	0.183207111528484	0	0	0	0	1	0	0	FALSE	999
C1orf56	0.154796591614907	0.729773036549389	0.151515151515152	0.0285714285714286	0.18008658008658	0	1	0	0	FALSE	999
C1orf57	-0.184554316770186	0.431889518611549	0	0	0	0	1	0	0	FALSE	999
C1orf58	0.0300551664596282	0.898609662233888	0	0	0	0	1	0	0	FALSE	999
C1orf59	-2.14239012360249	0.0043687957622479	0	0	0	0	1	0	0	FALSE	999
C1orf61	0.139875050720497	0.661869149406319	0.175287356321839	0.101724140639235	0.277011496961074	0	1	0	0	FALSE	999
C1orf63	0.0560046521739102	0.631355419450001	0.129032258064516	0.0494505494505494	0.178482807515066	0	1	0	0	FALSE	999
C1orf64	0.266607472049687	0.753573205639034	0	0.10787037037037	0.10787037037037	0	1	0	0	FALSE	999
C1orf65	-0.182123819875776	0.362557343695382	0	0.470588235294118	0.470588235294118	0	1	0	0	FALSE	999
C1orf66	0.998257999999997	0.0495776835032527	0	0	0	0	1	0	0	FALSE	999
C1orf68	-1.04656460807453	0.421045841469323	0	0.0245361781076067	0.0245361781076067	0	1	0	0	FALSE	999
C1orf69	-1.5339715393913	0.263560687012873	0	0	0	0	1	0	0	FALSE	999
C1orf70	-0.0737376459627326	0.767300869561339	0	0	0	0	1	0	0	FALSE	999
C1orf74	-0.606812234285715	0.631109274536924	0.111111111111111	0.0810082446610976	0.192119355772209	0	1	0	0	FALSE	999
C1orf77	0.551256472049688	0.554171409499663	0	0	0	0	1	0	0	FALSE	999
C1orf83	0.0974762173913009	0.722714447716026	0	0	0	0	1	0	0	FALSE	999
C1orf84	1.56749569689441	0.000607002315680073	0	0	0	0	1	0	0	FALSE	999
C1orf85	0.249065173913039	0.519206224756049	0.0465116279069767	0.103437786122796	0.149949414029772	0	1	0	0	FALSE	999
C1orf86	-0.427155720496899	0.625173215968992	0.0526315789473684	0.181564881207365	0.234196460154734	0	1	0	0	FALSE	999
C1orf87	0.420021689440992	0.592457976803996	0.571428571428571	0	0.571428571428571	0	1	0	0	FALSE	999
C1orf88	0.352227580248447	0.337427084009252	0	0	0	0	1	0	0	FALSE	999
C1orf89	0.0834156739130443	0.92000044445839	0	0	0	0	1	0	0	FALSE	999
C1orf9	-0.53438856863354	0.359132041183657	0.218379446640316	0.0595238095238095	0.277903256164126	0	1	0	0	FALSE	999
C1orf91	-0.662260387329193	0.200855233889633	0	0	0	0	1	0	0	FALSE	999
C1orf92	2.26155478509317	0.00704618667521674	0	0	0	0	1	0	0	FALSE	999
C1orf93	0.0560046521739102	0.631355419450001	0	0	0	0	1	0	0	FALSE	999
C1orf94	0.564092714285712	0.503429680426344	0.159090909090909	0.0625	0.221590909090909	0	1	0	0	FALSE	999
C1orf95	-0.260703422360251	0.623034061864727	0.25	0.0579365079365079	0.307936507936508	0	1	0	0	FALSE	999
C1orf96	-0.934080806832298	0.0191539326163843	0	0	0	0	1	0	0	FALSE	999
C1orf97	-0.492797813664594	0.0277997300795096	0	0	0	0	1	0	0	FALSE	999
C1QA	0.526922603726708	0.472711306977105	0.1	0.160735171261487	0.260735171261487	0	1	0	0	FALSE	999
C1QB	-0.0815229316770179	0.77090515145228	0.204761904761905	0.109187230341847	0.313949135103752	0	1	0	0	FALSE	999
C1QBP	0.432054760124224	0.305548492244539	0.266666666666667	0.0574267482653933	0.32409341493206	0	1	0	0	FALSE	999
C1QC	0.138365711180124	0.695863011930491	0.1	0.160735171261487	0.260735171261487	0	1	0	0	FALSE	999
C1QL1	-0.696297087329196	0.453762119388563	0	0	0	0	1	0	0	FALSE	999
C1QL2	-1.67719799795031	0.143413112070018	0.111111111111111	0.0503030303030303	0.161414141414141	0	1	0	0	FALSE	999
C1QL3	0.201739925465839	0.418382110451563	0.0526315789473684	0.06265664160401	0.115288220551378	0	1	0	0	FALSE	999
C1QL4	0.101622609254659	0.722108911898747	0.260869565217391	0.0280251826237599	0.288894747841151	0	1	0	0	FALSE	999
C1QTNF1	0.0560046521739102	0.631355419450001	0.124242424242424	0.150715226802183	0.274957651044608	0	1	0	0	FALSE	999
C1QTNF2	-0.513582937888202	0.546258172228843	0.0666666666666667	0.00828840970350404	0.0749550763701707	0	1	0	0	FALSE	999
C1QTNF3	0.128982689440993	0.655917295562921	0	0	0	0	1	0	0	FALSE	999
C1QTNF4	-1.11621362670807	0.00719469333484607	0.213383838383838	0.0824183867662129	0.295802225150051	0	1	0	0	FALSE	999
C1QTNF6	-0.104394064596275	0.887541972065821	0.2	0.0549332611832612	0.254933261183261	0	1	0	0	FALSE	999
C1QTNF7	0.16381802111801	0.863195784884401	0	0.0357142857142857	0.0357142857142857	0	1	0	0	FALSE	999
C1QTNF8	-0.860484922360249	0.302120687713246	0.0887096774193548	0.256981706543277	0.345691383962632	0	1	0	0	FALSE	999
C1QTNF9	0.0504415279503108	0.781874294300181	0.282508250825083	0.0550955504443877	0.33760380126947	0	1	0	0	FALSE	999
C1QTNF9B	-0.196033483229813	0.678136638982286	0.282508250825083	0.0550955504443877	0.33760380126947	0	1	0	0	FALSE	999
C1R	1.25822219645963	0.056359871621251	0.0535356347419058	0.0429565533300094	0.0964921880719152	0	1	0.000749569229594444	0.00152350611652391	FALSE	352
C1RL	0.103587757763975	0.485617344815089	0.051012051012051	0.0342223536926856	0.0852344047047366	0	1	0	0	FALSE	999
C1S	0.239971478260866	0.390395365041828	0.181709593703104	0.0634855074303946	0.245195101133498	0	1	0	0	FALSE	999
C2	0.722709296894411	0.543994540896859	0	0.0580185071027688	0.0580185071027688	0	1	0	0	FALSE	999
C20orf103	-0.261022188198758	0.713855600430585	0	0	0	0	1	0	0	FALSE	999
C20orf106	-0.19884552583851	0.87925840490709	0	0	0	0	1	0	0	FALSE	999
C20orf107	-0.275869838509317	0.593173237928597	0	0	0	0	1	0	0	FALSE	999
C20orf108	0.0622932752795018	0.911504239698688	0	0	0	0	1	0	0	FALSE	999
C20orf11	-0.126226248447204	0.770623041798908	0.233981693363844	0.05	0.283981693363844	0	1	0	0	FALSE	999
C20orf111	-0.42095730621118	0.501455225213626	0	0	0	0	1	0	0	FALSE	999
C20orf112	0.02107191925466	0.894019559267357	0.233981693363844	0.05	0.283981693363844	0	1	0	0	FALSE	999
C20orf114	-0.532904981366459	0.0208160165656893	0	0	0	0	1	0	0	FALSE	999
C20orf117	-0.161168316770184	0.50761677408423	0	0	0	0	1	0	0	FALSE	999
C20orf118	-1.49201401242236	0.0471688784356244	0	0	0	0	1	0	0	FALSE	999
C20orf12	0.62885723167702	0.0175985126847678	0	0	0	0	1	0	0	FALSE	999
C20orf123	0.98073239689441	0.251732256235298	0	0	0	0	1	0	0	FALSE	999
C20orf132	0.677068421863352	0.521723791870903	0	0	0	0	1	0	0	FALSE	999
C20orf134	-0.0330741083850927	0.932157143331714	0	0	0	0	1	0	0	FALSE	999
C20orf135	0.437535377639751	0.530339949706949	0	0	0	0	1	0	0	FALSE	999
C20orf141	-0.469598155217391	0.466337652616676	0	0	0	0	1	0	0	FALSE	999
C20orf144	-1.14924721739131	0.0668175703486631	0.0303030303030303	0.0393534649632211	0.0696564952662514	0	1	0	0	FALSE	999
C20orf151	0.766813322981365	0.334963000029074	0	0	0	0	1	0	0	FALSE	999
C20orf152	0.589333913043474	0.368833159682233	0	0	0	0	1	0	0	FALSE	999
C20orf160	-0.402485037267081	0.589543319039472	0	0	0	0	1	0	0	FALSE	999
C20orf165	-0.893508248447207	0.270480541571565	0	0	0	0	1	0	0	FALSE	999
C20orf166	-0.618989029192546	0.29011626911622	0.0795454545454545	0.175238095238095	0.25478354978355	0	1	0	0	FALSE	999
C20orf173	-0.0671764347826116	0.924293162456956	0.08	0.333333333333333	0.413333333333333	0	1	0	0	FALSE	999
C20orf177	-0.122985559006213	0.872440486520771	0	0	0	0	1	0	0	FALSE	999
C20orf185	-0.0162891055900602	0.940222266949462	0	0	0	0	1	0	0	FALSE	999
C20orf186	0.675095043478256	0.211864672368023	0	0	0	0	1	0	0	FALSE	999
C20orf191	-0.122668534161495	0.834946321308377	0	0	0	0	1	0	0	FALSE	999
C20orf194	-1.87205213664597	0.000202088047560399	0.222222222222222	0	0.222222222222222	0	1	0	0	FALSE	999
C20orf195	0.315562267080748	0.298225865156342	0.107142857142857	0.0880547033166547	0.195197560459512	0	1	0	0	FALSE	999
C20orf196	0.663122081366459	0.15157372345547	0	0.0568706472451847	0.0568706472451847	0	1	0	0	FALSE	999
C20orf197	0.34680445447205	0.302324122522978	0.136363636363636	0.183928571428571	0.320292207792208	0	1	0	0	FALSE	999
C20orf199	0.761411257329192	0.22157786126001	0	0	0	0	1	0	0	FALSE	999
C20orf20	0.167968813664592	0.710582768095731	0.0588235294117647	0	0.0588235294117647	0	1	0	0	FALSE	999
C20orf200	0.158503210291925	0.791615377673223	0	0	0	0	1	0	0	FALSE	999
C20orf201	0.0221221677018639	0.919169535208245	0.0588235294117647	0	0.0588235294117647	0	1	0	0	FALSE	999
C20orf202	-1.73798492919255	0.265081156634043	0	0	0	0	1	0	0	FALSE	999
C20orf203	-0.324770656521741	0.695439521315523	0	0	0	0	1	0	0	FALSE	999
C20orf24	0.355465131055899	0.731077324360994	0.0537333996708638	0.0876791285430602	0.141412528213924	0	1	0	0	FALSE	999
C20orf26	-0.331043310559007	0.211156505230723	0.111430395913155	0	0.111430395913155	0	1	0	0	FALSE	999
C20orf27	1.98780319875776	0.03268803116451	0.151515151515152	0	0.151515151515152	0	1	0	0	FALSE	999
C20orf29	-0.069149743478262	0.88337135595691	0	0	0	0	1	0	0	FALSE	999
C20orf3	-0.633207515527947	0.0407332297431776	0	0	0	0	1	0	0	FALSE	999
C20orf30	0.111292594409938	0.754797102136748	0	0	0	0	1	0	0	FALSE	999
C20orf4	-0.229192726708074	0.0753653402102969	0	0	0	0	1	0	0	FALSE	999
C20orf43	-0.272215260869564	0.176851709560544	0	0	0	0	1	0	0	FALSE	999
C20orf46	0.259069515527951	0.199993345019811	0	0	0	0	1	0	0	FALSE	999
C20orf54	-0.524054942236025	0.366177085758237	0	0	0	0	1	0	0	FALSE	999
C20orf56	1.1330995789441	0.472081949060194	0	0	0	0	1	0	0	FALSE	999
C20orf7	-0.0997174720496887	0.691023408448799	0.1	0	0.1	0	1	0	0	FALSE	999
C20orf70	0.0560046521739102	0.631355419450001	0	0	0	0	1	0	0	FALSE	999
C20orf71	-0.0984303354037257	0.642059775553272	0	0	0	0	1	0	0	FALSE	999
C20orf72	0.0306741614906789	0.941341384285857	0	0	0	0	1	0	0	FALSE	999
C20orf79	-0.169222571428573	0.351975279634591	0	0	0	0	1	0	0	FALSE	999
C20orf85	0.0560046521739102	0.631355419450001	0.5	0.0494855967078189	0.549485596707819	0	1	0	0	FALSE	999
C20orf94	0.0560046521739102	0.631355419450001	0	0	0	0	1	0	0	FALSE	999
C20orf96	0.372316335403728	0.17905168665268	0.0909090909090909	0.05	0.140909090909091	0	1	0	0	FALSE	999
C21orf119	0.016145986956523	0.968999880691919	0.0909090909090909	0.0492390163442795	0.14014810725337	0	1	0	0	FALSE	999
C21orf121	0.14591455900621	0.837938702357874	0	0	0	0	1	0	0	FALSE	999
C21orf122	-0.0117609068323032	0.977700452905143	0	0	0	0	1	0	0	FALSE	999
C21orf125	0.336101894409933	0.333152173593701	0	0	0	0	1	0	0	FALSE	999
C21orf128	-0.101884652173918	0.618324387255505	0.0657894736842105	0.0243148806572071	0.0901043543414176	0	1	0	0	FALSE	999
C21orf129	-0.533902805962734	0.5991227532656	0	0	0	0	1	0	0	FALSE	999
C21orf130	0.0560046521739102	0.755779698289616	0	0	0	0	1	0	0	FALSE	999
C21orf131	0.0560046521739102	0.631355419450001	0	0	0	0	1	0	0	FALSE	999
C21orf15	0.0560046521739102	0.631355419450001	0	0	0	0	1	0	0	FALSE	999
C21orf2	0.0659308844720505	0.866443921399743	0.122448979591837	0.131079944842431	0.253528924434268	0	1	0	0	FALSE	999
C21orf29	0.643202975155275	0.27757335371185	0	0	0	0	1	0	0	FALSE	999
C21orf33	0.749518850931676	0.46511255927565	0.151515151515152	0.0464216010972027	0.197936752612354	0	1	0	0	FALSE	999
C21orf34	0.316775975155281	0.180400893525985	0	0	0	0	1	0	0	FALSE	999
C21orf45	-0.228836497515528	0.827084061784777	0	0	0	0	1	0	0	FALSE	999
C21orf49	-0.128957978881987	0.701541584574196	0.0344827586206897	0.01875	0.0532327586206897	0	1	0	0	FALSE	999
C21orf54	1.46306238378882	0.000573862067662506	0	0.0495169082125604	0.0495169082125604	0	1	0	0	FALSE	999
C21orf56	-0.407733012422365	0.285372860682458	0	0	0	0	1	0	0	FALSE	999
C21orf57	1.76030127763975	0.0873451123393027	0	0	0	0	1	0	0	FALSE	999
C21orf58	0.308869006211181	0.258253774006827	0	0	0	0	1	0	0	FALSE	999
C21orf59	-0.706514440993788	0.139985139537115	0.166666666666667	0.115840220385675	0.282506887052342	0	1	0	0	FALSE	999
C21orf62	0.324862931677019	0.258748084895634	0.0666666666666667	0.0434782608695652	0.110144927536232	0	1	0	0	FALSE	999
C21orf63	2.34634601023602	0.00557289109710488	0	0	0	0	1	0	0	FALSE	999
C21orf67	-0.728116036521739	0.304401372725699	0.0975609756097561	0.0182554931216474	0.115816468731404	0	1	0	0	FALSE	999
C21orf7	-0.080103639751552	0.723327456636806	0	0	0	0	1	0	0	FALSE	999
C21orf70	0.169621190869565	0.695217123285387	0	0	0	0	1	0	0	FALSE	999
C21orf71	-0.142839029813663	0.823443366842662	0	0	0	0	1	0	0	FALSE	999
C21orf81	0.214636043478258	0.493551220046212	0	0	0	0	1	0	0	FALSE	999
C21orf82	-0.320527416583851	0.801142083677135	0	0	0	0	1	0	0	FALSE	999
C21orf84	0.238680291925461	0.389858642976767	0	0	0	0	1	0	0	FALSE	999
C21orf88	0.124012652173907	0.423419205323997	0	0	0	0	1	0	0	FALSE	999
C21orf90	0.301298739130432	0.448718550576097	0	0.0303030303030303	0.0303030303030303	0	1	0	0	FALSE	999
C21orf91	0.579730714285713	0.393259597371358	0.00840689365279529	0.0489890635103813	0.0573959571631766	0	1	0	0	FALSE	999
C21orf94	0.0456693068323006	0.904491428377984	0	0	0	0	1	0	0	FALSE	999
C21orf96	0.0560046521739102	0.631355419450001	0	0	0	0	1	0	0	FALSE	999
C21orf99	0.345897577689441	0.464706735637936	0	0	0	0	1	0	0	FALSE	999
C22orf13	0.0560046521739102	0.631355419450001	0	0	0	0	1	0	0	FALSE	999
C22orf15	-0.403497354037266	0.156491661292711	0	0	0	0	1	0	0	FALSE	999
C22orf23	0.337411623546584	0.601442711530259	0.0615384615384615	0.0689655172413793	0.130503978779841	0	1	0	0	FALSE	999
C22orf24	0.725924219875777	0.0553604536820672	0.112903225806452	0.0702244019673597	0.183127627773811	0	1	0	0	FALSE	999
C22orf25	-0.129774192546585	0.855408504731025	0	0	0	0	1	0	0	FALSE	999
C22orf26	-0.139513732919252	0.662592677552209	0.0892857142857143	0.4	0.489285714285714	0	1	0	0	FALSE	999
C22orf27	-0.251441118012423	0.712361261897412	0	0	0	0	1	0	0	FALSE	999
C22orf28	0.732881292720497	0.167399412598813	0	0	0	0	1	0	0	FALSE	999
C22orf29	0.197491180124223	0.283526832263477	0	0	0	0	1	0	0	FALSE	999
C22orf30	0.00388549378882086	0.992765960234079	0	0	0	0	1	0	0	FALSE	999
C22orf31	0.233250937888201	0.126536000761755	0.4	0	0.4	0	1	0	0	FALSE	999
C22orf32	-0.325697608695655	0.682655896907738	0	0	0	0	1	0	0	FALSE	999
C22orf33	0.0366867267080759	0.914427880049146	0	0	0	0	1	0	0	FALSE	999
C22orf34	0.0560046521739102	0.709466823829113	0.0833333333333333	0.0310185185185185	0.114351851851852	0	1	0	0	FALSE	999
C22orf36	0.0258165413043484	0.953414486911284	0	0	0	0	1	0	0	FALSE	999
C22orf39	0.171452760248447	0.694336878397461	0.0666666666666667	0.153846153846154	0.220512820512821	0	1	0	0	FALSE	999
C22orf40	0.340086975652174	0.0944287412103934	0	0	0	0	1	0	0	FALSE	999
C22orf41	0.32054156515528	0.225491600637267	0	0	0	0	1	0	0	FALSE	999
C22orf42	0.14480713043478	0.847793658905777	0	0	0	0	1	0	0	FALSE	999
C22orf43	0.9312041863354	0.256518295042882	0	0	0	0	1	0	0	FALSE	999
C22orf45	0.945339629937888	0.0340431585173918	0	0	0	0	1	0	0	FALSE	999
C22orf46	-0.132616540372672	0.901313247709662	0.214285714285714	0.043909889270714	0.258195603556428	0	1	0	0	FALSE	999
C22orf9	0.565107810447205	0.0965175086686636	0	0	0	0	1	0	0	FALSE	999
C2CD2	0.24644647204969	0.573042487996259	0.132785895423258	0.0378379901671827	0.170623885590441	0	1	0	0	FALSE	999
C2CD2L	-0.444994987577639	0.128827346856956	0.126307427512247	0.0379207683359071	0.164228195848154	0	1	0	0	FALSE	999
