Gene	logFC	P.Value	nes	pval	Eigen_centrality	Eigen_directed_centrality	Eigen_reverse_centrality	Page_rank	page_rank_directed	Page_rank_reverse	TF
C20orf78	-0.0458016806722776	0.192721119462512	0	1	0	0	0	0	0	0	FALSE
C20orf85	0.016250420168058	0.351354340638942	0	1	0	0	0	0	0	0	FALSE
C20orf96	-0.0298462184874033	0.438193947355633	0	1	0	0	0	0	0	0	FALSE
C21orf58	-0.0619830040367351	0.0416825065288304	0	1	0	0	0	0	0	0	FALSE
C21orf58	0.0311355729169414	0.219188703261612	0	1	0	0	0	0	0	0	FALSE
C21orf58	0.0295722689075628	0.502076058151965	0	1	0	0	0	0	0	0	FALSE
C21orf58	-0.0156575402491121	0.546624558849734	0	1	0	0	0	0	0	0	FALSE
C21orf58	0.00751442175921024	0.810870267389874	0	1	0	0	0	0	0	0	FALSE
C21orf58	-0.0075488903142471	0.841150407130865	0	1	0	0	0	0	0	0	FALSE
C21orf62	0.0388126050420032	0.151741964828601	0	1	0	0	0	0	0	0	FALSE
C21orf62	0.0135823529411656	0.634249547610676	0	1	0	0	0	0	0	0	FALSE
C21orf62-AS1	-0.00975632622150879	0.751870590451292	0	1	0	0	0	0	0	0	FALSE
C21orf62-AS1	-0.0105758556336397	0.755131690974226	0	1	0	0	0	0	0	0	FALSE
C21orf91	0.15812352941176	0.216535816746415	0	1	0	0	0	0	0	0	FALSE
C21orf91	0.054604201680668	0.546560256054386	0	1	0	0	0	0	0	0	FALSE
C21orf91-OT1	-0.0420408799352874	0.239197072470191	0	1	0	0	0	0	0	0	FALSE
C21orf91-OT1	0.00517205442872726	0.809495912332605	0	1	0	0	0	0	0	0	FALSE
C22orf15	0.0526882899794012	0.0984512180525027	0	1	0	0	0	0	0	0	FALSE
C22orf15	-0.040369566254288	0.343889689098094	0	1	0	0	0	0	0	0	FALSE
C22orf23	0.0129764705882307	0.550819510439578	0	1	0	0	0	0	0	0	FALSE
C22orf24	0.00638122406590025	0.851498124434057	0	1	0	0	0	0	0	0	FALSE
C22orf31	0.0785702166055877	0.00789530388010552	0	1	0	0	0	0	0	0	FALSE
C22orf34	0.0505966386554508	0.26982968562204	0	1	0	0	0	0	0	0	FALSE
C22orf34	-0.013568374390883	0.709078678334793	0	1	0	0	0	0	0	0	FALSE
C22orf39	0.0535924369747764	0.23669370276054	0	1	0	0	0	0	0	0	FALSE
C22orf39	-0.00458998383794373	0.937532905089876	0	1	0	0	0	0	0	0	FALSE
C22orf42	-0.0252408480578561	0.157365297851336	0	1	0	0	0	0	0	0	FALSE
C22orf42	-0.0492468797097416	0.213831584607198	0	1	0	0	0	0	0	0	FALSE
C22orf46	-0.0111411764705958	0.663875887326655	0	1	0	0	0	0	0	0	FALSE
C2CD2	-0.0931098099299241	0.272647373602632	0	1	0	0	0	0	0	0	FALSE
C2CD2L	-0.0765699689978527	0.0394634118946914	0	1	0	0	0	0	0	0	FALSE
C2CD2L	-0.0363845898705133	0.262024763656205	0	1	0	0	0	0	0	0	FALSE
C2CD3	-0.0485923364108105	0.0955199553412719	0	1	0	0	0	0	0	0	FALSE
C2CD3	0.0164720509243548	0.649306424893896	0	1	0	0	0	0	0	0	FALSE
C2CD3	0.00594789915965599	0.865287384925848	0	1	0	0	0	0	0	0	FALSE
C2CD3	-0.00256709460054338	0.948050840053243	0	1	0	0	0	0	0	0	FALSE
C2CD4A	0.0211676321008332	0.252567394465414	0	1	0	0	0	0	0	0	FALSE
C2CD4B	0.0752260504201567	0.0900170025081749	0	1	0	0	0	0	0	0	FALSE
C2CD4B	0.0102025210083925	0.803253434482406	0	1	0	0	0	0	0	0	FALSE
C2CD4C	0.0233915966386409	0.405645031877019	0	1	0	0	0	0	0	0	FALSE
C2CD5	-0.00905585262815833	0.88095256708617	0	1	0	0	0	0	0	0	FALSE
C2CD6	-0.0443606440777167	0.0110069158844288	0	1	0	0	0	0	0	0	FALSE
C2CD6	-0.0806181818299194	0.0817942554911431	0	1	0	0	0	0	0	0	FALSE
C2CD6	0.0380494032711658	0.126324506925099	0	1	0	0	0	0	0	0	FALSE
C2CD6	-0.0168155508090635	0.184957708868945	0	1	0	0	0	0	0	0	FALSE
C2CD6	-0.0223046910949201	0.209907982010638	0	1	0	0	0	0	0	0	FALSE
C2CD6	-0.0188888102257412	0.655750550986307	0	1	0	0	0	0	0	0	FALSE
C2orf15	0.014858413802072	0.443827772313707	0	1	0	0	0	0	0	0	FALSE
C2orf16	-0.0259865546218601	0.421070791562217	0	1	0	0	0	0	0	0	FALSE
C2orf27A	0.0410757963025157	0.100592612244877	0	1	0	0	0	0	0	0	FALSE
C2orf27A	0.0316270703857739	0.333484038831766	0	1	0	0	0	0	0	0	FALSE
C2orf42	0.00813193277308955	0.897766006596846	0	1	0	0	0	0	0	0	FALSE
C2orf49	-0.0369369747899198	0.337203443452915	0	1	0	0	0	0	0	0	FALSE
C2orf49	-0.0466502206722819	0.388951384442412	0	1	0	0	0	0	0	0	FALSE
C2orf49	0.0132714285714179	0.814591862232591	0	1	0	0	0	0	0	0	FALSE
C2orf50	0.0653783858134016	0.0202269759482274	0	1	0	0	0	0	0	0	FALSE
C2orf68	0.0288857142856962	0.636993523014131	0	1	0	0	0	0	0	0	FALSE
C2orf68	-0.0410705882353106	0.508841494122739	0	1	0	0	0	0	0	0	FALSE
C2orf68	-0.0125873949579987	0.812639862466994	0	1	0	0	0	0	0	0	FALSE
C2orf68	0.00198030050418918	0.971576583985421	0	1	0	0	0	0	0	0	FALSE
C2orf69	-0.0185445378151563	0.754256667417677	0	1	0	0	0	0	0	0	FALSE
C2orf69	0.00880336134452619	0.885819218474647	0	1	0	0	0	0	0	0	FALSE
C2orf72	-0.0411026957551588	0.277822564847207	0	1	0	0	0	0	0	0	FALSE
C2orf72	0.0215935650400816	0.364468778456955	0	1	0	0	0	0	0	0	FALSE
C2orf72	0.0135254599846064	0.520385650327889	0	1	0	0	0	0	0	0	FALSE
C2orf73	0.0455705882352975	0.192240180685641	0	1	0	0	0	0	0	0	FALSE
C2orf76	0.0251705882352864	0.698329951563501	0	1	0	0	0	0	0	0	FALSE
C2orf80	0.0230371991596563	0.310636234766448	0	1	0	0	0	0	0	0	FALSE
C2orf81	0.0108470588235097	0.669620672571438	0	1	0	0	0	0	0	0	FALSE
C2orf83	0.0316937567288722	0.339922335473386	0	1	0	0	0	0	0	0	FALSE
C2orf88	-0.128433613445394	0.217735782484976	0	1	0	0	0	0	0	0	FALSE
C2orf88	-0.0609781512605156	0.301266608626191	0	1	0	0	0	0	0	0	FALSE
C2orf92	-0.0340294117647169	0.240866213106557	0	1	0	0	0	0	0	0	FALSE
C3	0.0372043284033543	0.283059683294834	0	1	0	0	0	0	0	0	FALSE
C3AR1	0.145090952335458	0.286134651085639	0	1	0	0	0	0	0	0	FALSE
C3orf14	-0.0015915966386606	0.920679082459776	0	1	0	0	0	0	0	0	FALSE
C3orf14	0.00218571428570158	0.977215715875001	0	1	0	0	0	0	0	0	FALSE
C3orf18	0.0535210084033517	0.0787988441267427	0	1	0	0	0	0	0	0	FALSE
C3orf20	0.0380462184873824	0.242583034608216	0	1	0	0	0	0	0	0	FALSE
C3orf22	0.0676672268907437	0.0412157663082759	0	1	0	0	0	0	0	0	FALSE
C3orf33	0.0179630039661545	0.632658384820932	0	1	0	0	0	0	0	0	FALSE
C3orf35	0.0502285714285646	0.182275729168253	0	1	0	0	0	0	0	0	FALSE
C3orf36	0.0302907563025103	0.255527648709766	0	1	0	0	0	0	0	0	FALSE
C3orf38	0.0516983193277181	0.470897132319882	0	1	0	0	0	0	0	0	FALSE
C3orf38	0.0606655462184733	0.533287937100235	0	1	0	0	0	0	0	0	FALSE
C3orf38	0.0168916351320645	0.787580745336445	0	1	0	0	0	0	0	0	FALSE
C3orf38	-0.010225992212014	0.898318810825212	0	1	0	0	0	0	0	0	FALSE
C3orf49	-0.0139774139536843	0.537756024208545	0	1	0	0	0	0	0	0	FALSE
C3orf52	-0.0513546776041931	0.0940369583760392	0	1	0	0	0	0	0	0	FALSE
C3orf52	0.0315495798319203	0.38330612785964	0	1	0	0	0	0	0	0	FALSE
C3orf56	-0.0122474395406824	0.422662168824729	0	1	0	0	0	0	0	0	FALSE
C3orf62	0.0101614199065194	0.750755404882046	0	1	0	0	0	0	0	0	FALSE
C3orf67	0.00335367134452014	0.93265906174788	0	1	0	0	0	0	0	0	FALSE
C3orf70	-0.0475105510084104	0.334813100364715	0	1	0	0	0	0	0	0	FALSE
C3orf70	-0.0149378151260597	0.354647185759264	0	1	0	0	0	0	0	0	FALSE
C3orf79	0.00958369830479278	0.495324103041496	0	1	0	0	0	0	0	0	FALSE
C3orf80	0.334196638655447	0.117443067379181	0	1	0	0	0	0	0	0	FALSE
C3orf85	-0.00672268907564089	0.727534001858787	0	1	0	0	0	0	0	0	FALSE
C3P1	0.0705655462184698	0.0144262517228747	0	1	0	0	0	0	0	0	FALSE
C4BPA	0.0361271260933744	0.153867840403471	0	1	0	0	0	0	0	0	FALSE
C4BPB	0.0161146283251528	0.574632587192491	0	1	0	0	0	0	0	0	FALSE
C4orf17	-0.00698991596639154	0.837184837053589	0	1	0	0	0	0	0	0	FALSE
C4orf19	-0.00955714285714926	0.683019219572188	0	1	0	0	0	0	0	0	FALSE
C4orf19	0.00892016806721863	0.693832692585103	0	1	0	0	0	0	0	0	FALSE
C4orf3	-0.0541571428571643	0.359002814113117	0	1	0	0	0	0	0	0	FALSE
C4orf3	-0.025631092436992	0.696916992380176	0	1	0	0	0	0	0	0	FALSE
C4orf3	-0.0078529411764876	0.905488099052811	0	1	0	0	0	0	0	0	FALSE
C4orf33	0.0169434071295518	0.154867702513745	0	1	0	0	0	0	0	0	FALSE
C4orf33	0.076626055863656	0.180352754777537	0	1	0	0	0	0	0	0	FALSE
C4orf33	0.000425158578994278	0.977158541381249	0	1	0	0	0	0	0	0	FALSE
C4orf36	0.0442876264649943	0.126819289582877	0	1	0	0	0	0	0	0	FALSE
C4orf45	-0.00502451242943636	0.815884655561448	0	1	0	0	0	0	0	0	FALSE
C4orf46	0.0321336134453585	0.721459533845756	0	1	0	0	0	0	0	0	FALSE
C4orf46	-0.00842689075631053	0.930347534343323	0	1	0	0	0	0	0	0	FALSE
C4orf47	0.0479689075630185	0.115683313711923	0	1	0	0	0	0	0	0	FALSE
C4orf47	-0.0113764705882442	0.520558285830024	0	1	0	0	0	0	0	0	FALSE
C4orf48	0.146709243697471	0.0728100105689606	0	1	0	0	0	0	0	0	FALSE
C4orf54	-0.0207310924369768	0.295046020970267	0	1	0	0	0	0	0	0	FALSE
C5	-0.071579822380631	0.290630526322589	0	1	0	0	0	0	0	0	FALSE
C5AR1	0.0419294117646984	0.883005874575269	0	1	0	0	0	0	0	0	FALSE
C5AR2	0.0363428571428495	0.0612420181582244	0	1	0	0	0	0	0	0	FALSE
C5orf15	-0.00635606667082378	0.915177530502846	0	1	0	0	0	0	0	0	FALSE
C5orf15	-0.00391176470589372	0.94067460908917	0	1	0	0	0	0	0	0	FALSE
C5orf17	0.0365793431614057	0.273824682107866	0	1	0	0	0	0	0	0	FALSE
C5orf22	-0.00979293907612178	0.558009008594221	0	1	0	0	0	0	0	0	FALSE
C5orf22	-0.0175280252970964	0.765139294364839	0	1	0	0	0	0	0	0	FALSE
C5orf22	0.0106847990903809	0.856856848725163	0	1	0	0	0	0	0	0	FALSE
C5orf24	-0.10639105218793	0.171326618784887	0	1	0	0	0	0	0	0	FALSE
C5orf24	-0.0363793356930895	0.175218720095336	0	1	0	0	0	0	0	0	FALSE
C5orf24	-0.0227621848739563	0.368234122696106	0	1	0	0	0	0	0	0	FALSE
C5orf24	-0.0918739495798357	0.399520443797936	0	1	0	0	0	0	0	0	FALSE
C5orf24	-0.0377487394958163	0.547639670434241	0	1	0	0	0	0	0	0	FALSE
C5orf24	0.00240201688464925	0.956634855681386	0	1	0	0	0	0	0	0	FALSE
C5orf30	-0.141748739495812	0.129603038333635	0	1	0	0	0	0	0	0	FALSE
C5orf34	-0.0360117647058855	0.423058131834203	0	1	0	0	0	0	0	0	FALSE
C5orf46	0.0586508359028617	0.0875054964506447	0	1	0	0	0	0	0	0	FALSE
C5orf47	0.0242388363170258	0.456068136364487	0	1	0	0	0	0	0	0	FALSE
C5orf47	-0.00209499872884056	0.905976423559967	0	1	0	0	0	0	0	0	FALSE
C5orf49	-0.00769402470589142	0.555630857808024	0	1	0	0	0	0	0	0	FALSE
C5orf51	-0.0111000000000034	0.60224756945637	0	1	0	0	0	0	0	0	FALSE
C5orf51	-0.0269605042016892	0.653156754481786	0	1	0	0	0	0	0	0	FALSE
C5orf58	0.0490680672268802	0.0545716849918719	0	1	0	0	0	0	0	0	FALSE
C5orf58	-0.0117924369747993	0.708394604588983	0	1	0	0	0	0	0	0	FALSE
C5orf58	0.00804888261166692	0.774079991082925	0	1	0	0	0	0	0	0	FALSE
C5orf63	0.0702871794957867	0.174347722820292	0	1	0	0	0	0	0	0	FALSE
C5orf63	0.0357478991596505	0.205834481792719	0	1	0	0	0	0	0	0	FALSE
C5orf63	0.0345168067226851	0.366685410914811	0	1	0	0	0	0	0	0	FALSE
C5orf63	0.00805025605041276	0.707109508037321	0	1	0	0	0	0	0	0	FALSE
C5orf64	-0.00395211161576192	0.899085811830636	0	1	0	0	0	0	0	0	FALSE
C5orf64-AS1	-0.000361781495901603	0.98496784029116	0	1	0	0	0	0	0	0	FALSE
C5orf66	0.0182252100840259	0.50415997137959	0	1	0	0	0	0	0	0	FALSE
C5orf66-AS1	0.0432478991596588	0.291401040983036	0	1	0	0	0	0	0	0	FALSE
C6	-0.0728302972737511	0.0349967996715499	0	1	0	0	0	0	0	0	FALSE
C6orf118	0.0655680672268808	0.0847097682980703	0	1	0	0	0	0	0	0	FALSE
C6orf118	0.0196058823529306	0.254841149996641	0	1	0	0	0	0	0	0	FALSE
C6orf120	-0.0395697478991703	0.636531221478745	0	1	0	0	0	0	0	0	FALSE
C6orf120	-0.0138798319327886	0.833687733655624	0	1	0	0	0	0	0	0	FALSE
C6orf132	-0.0217671158823656	0.21871470034594	0	1	0	0	0	0	0	0	FALSE
C6orf132	0.0197268907562869	0.437334440912115	0	1	0	0	0	0	0	0	FALSE
C6orf136	-0.0374705882353101	0.473241619693122	0	1	0	0	0	0	0	0	FALSE
C6orf136	-0.00460084033614727	0.913047509689114	0	1	0	0	0	0	0	0	FALSE
C6orf141	-0.0253725792740616	0.369701676855785	0	1	0	0	0	0	0	0	FALSE
C6orf141	0.00820614158685729	0.429314822254174	0	1	0	0	0	0	0	0	FALSE
C6orf15	-0.0381705882353085	0.34931856430562	0	1	0	0	0	0	0	0	FALSE
C6orf163	0.0482773109243659	0.153926341291936	0	1	0	0	0	0	0	0	FALSE
C6orf163	0.0221984883193294	0.278245422892602	0	1	0	0	0	0	0	0	FALSE
C6orf201	0.011988235294111	0.640851760893262	0	1	0	0	0	0	0	0	FALSE
C6orf223	-0.00813529411765757	0.701826683724346	0	1	0	0	0	0	0	0	FALSE
C6orf223	-0.00596134453782682	0.799925969404234	0	1	0	0	0	0	0	0	FALSE
C6orf226	-0.0115731092437024	0.806085004899453	0	1	0	0	0	0	0	0	FALSE
C6orf47	-0.0261031806722478	0.332740971059916	0	1	0	0	0	0	0	0	FALSE
C6orf52	0.0647633199999804	0.0406820137012515	0	1	0	0	0	0	0	0	FALSE
C6orf52	0.0204936101680522	0.403774571827411	0	1	0	0	0	0	0	0	FALSE
C6orf52	0.00590588235292433	0.830321539592325	0	1	0	0	0	0	0	0	FALSE
C6orf58	-0.0447621848739592	0.0169644722835692	0	1	0	0	0	0	0	0	FALSE
C6orf58	0.0314386554621811	0.110716063913627	0	1	0	0	0	0	0	0	FALSE
C6orf62	-0.0251658635620693	0.563637420421173	0	1	0	0	0	0	0	0	FALSE
C6orf62	-0.0663630252100988	0.564462072951635	0	1	0	0	0	0	0	0	FALSE
C6orf62	-0.0242450064706041	0.620171250676582	0	1	0	0	0	0	0	0	FALSE
C6orf89	-0.0636151260504434	0.204575340662577	0	1	0	0	0	0	0	0	FALSE
C6orf89	0.0148346312843888	0.492806086805245	0	1	0	0	0	0	0	0	FALSE
C6orf89	-0.0230596638655651	0.738777275701051	0	1	0	0	0	0	0	0	FALSE
C6orf89	-0.0102436974790194	0.83154097088716	0	1	0	0	0	0	0	0	FALSE
C6orf89	-0.0042008403361482	0.931501980902719	0	1	0	0	0	0	0	0	FALSE
C6orf99	0.0258857142857076	0.133338330510819	0	1	0	0	0	0	0	0	FALSE
C7	0.00668319327730416	0.715382641038216	0	1	0	0	0	0	0	0	FALSE
C7	-0.00853157681160965	0.836799954737991	0	1	0	0	0	0	0	0	FALSE
C7orf26	0.0550462184873872	0.0343142990388743	0	1	0	0	0	0	0	0	FALSE
C7orf26	0.0322446256302538	0.363957805645934	0	1	0	0	0	0	0	0	FALSE
C7orf26	0.0344663865546	0.486800868236124	0	1	0	0	0	0	0	0	FALSE
C7orf31	0.0725084033613417	0.166997463224713	0	1	0	0	0	0	0	0	FALSE
C7orf33	0.0368706783577464	0.223902510760306	0	1	0	0	0	0	0	0	FALSE
C7orf50	0.0568054437814975	0.0685457461050352	0	1	0	0	0	0	0	0	FALSE
C7orf50	0.052334123781506	0.204814114870617	0	1	0	0	0	0	0	0	FALSE
C7orf50	0.033794957983174	0.581852087370713	0	1	0	0	0	0	0	0	FALSE
C7orf57	-0.00894862331987323	0.350998238512658	0	1	0	0	0	0	0	0	FALSE
C7orf61	0.0163563025209976	0.486737446341111	0	1	0	0	0	0	0	0	FALSE
C7orf69	-0.00721008403362333	0.843635689643077	0	1	0	0	0	0	0	0	FALSE
C7orf77	-0.0217815126050498	0.356403495672248	0	1	0	0	0	0	0	0	FALSE
C8A	0.0104648093128255	0.644547812878238	0	1	0	0	0	0	0	0	FALSE
C8B	-0.0250323150113312	0.368665711405246	0	1	0	0	0	0	0	0	FALSE
C8G	0.0716349571353163	0.00688132219746145	0	1	0	0	0	0	0	0	FALSE
C8orf17	-0.0297359305612659	0.25438904083268	0	1	0	0	0	0	0	0	FALSE
C8orf31	-0.0202275207499625	0.567326905321777	0	1	0	0	0	0	0	0	FALSE
C8orf33	0.0700050420168008	0.191684781503591	0	1	0	0	0	0	0	0	FALSE
C8orf33	0.0216462184873798	0.633851743504747	0	1	0	0	0	0	0	0	FALSE
C8orf34	-0.0186310924369888	0.366798390751487	0	1	0	0	0	0	0	0	FALSE
C8orf34	0.0109030719898842	0.52684730010576	0	1	0	0	0	0	0	0	FALSE
C8orf34-AS1	-0.0370385991041005	0.151132633866648	0	1	0	0	0	0	0	0	FALSE
C8orf37	-0.0166935953781699	0.625573360354953	0	1	0	0	0	0	0	0	FALSE
C8orf44	0.0310722689075513	0.407395764972365	0	1	0	0	0	0	0	0	FALSE
C8orf48	-0.0294218487395028	0.265595346145356	0	1	0	0	0	0	0	0	FALSE
C8orf49	0.0625966523656238	0.00221526691685486	0	1	0	0	0	0	0	0	FALSE
C8orf58	-0.00902100840336661	0.766020561388201	0	1	0	0	0	0	0	0	FALSE
C8orf58	-0.000949579831944547	0.976137658549554	0	1	0	0	0	0	0	0	FALSE
C8orf74	0.0632982229183874	0.0102684312929393	0	1	0	0	0	0	0	0	FALSE
C8orf74	-0.00437004111473982	0.859198764023129	0	1	0	0	0	0	0	0	FALSE
C8orf76	0.045482352941173	0.471733948290167	0	1	0	0	0	0	0	0	FALSE
C8orf82	-0.00515126050421522	0.94331726393641	0	1	0	0	0	0	0	0	FALSE
C8orf88	0.177145378151252	0.0457357938201098	0	1	0	0	0	0	0	0	FALSE
C8orf88	0.198485284700839	0.112479506525413	0	1	0	0	0	0	0	0	FALSE
C9	-0.00222089119233893	0.858592969577813	0	1	0	0	0	0	0	0	FALSE
C9orf116	0.0199563025209946	0.408890347342182	0	1	0	0	0	0	0	0	FALSE
C9orf116	0.0152410901680611	0.411785077128749	0	1	0	0	0	0	0	0	FALSE
C9orf131	0.0287957983193108	0.390094458286271	0	1	0	0	0	0	0	0	FALSE
C9orf135	-0.024019444033617	0.198505240939749	0	1	0	0	0	0	0	0	FALSE
C9orf135	0.0162184873949531	0.5324475505105	0	1	0	0	0	0	0	0	FALSE
C9orf135-DT	-0.0186991596638686	0.607643076001242	0	1	0	0	0	0	0	0	FALSE
C9orf152	-4.53781512641527e-05	0.998073406711167	0	1	0	0	0	0	0	0	FALSE
C9orf16	0.0150851474789722	0.751115604655266	0	1	0	0	0	0	0	0	FALSE
C9orf16	-0.00473590634116583	0.93912172946984	0	1	0	0	0	0	0	0	FALSE
C9orf16	-0.000536974789922873	0.980762973496539	0	1	0	0	0	0	0	0	FALSE
C9orf16	0.00208907563024141	0.954892542279419	0	1	0	0	0	0	0	0	FALSE
C9orf163	-0.00870687638776602	0.749261411786601	0	1	0	0	0	0	0	0	FALSE
C9orf24	-0.0381747899159812	0.152771352436345	0	1	0	0	0	0	0	0	FALSE
C9orf40	0.0287151260504004	0.675947093737064	0	1	0	0	0	0	0	0	FALSE
C9orf40	0.0124327731092313	0.852755447478812	0	1	0	0	0	0	0	0	FALSE
C9orf43	0.271023163844158	0.0218792436606843	0	1	4.71527065500193e-17	0	0	0.000348472528750374	0.000848325763860603	0	FALSE
C9orf47	-0.0266570759569644	0.544129326746856	0	1	0	0	0	0	0	0	FALSE
C9orf50	0.080394117647054	0.00607069946633948	0	1	0	0	0	0	0	0	FALSE
C9orf57	-0.000199985126058344	0.990023002950352	0	1	0	0	0	0	0	0	FALSE
C9orf62	0.0133829773040661	0.604234836703892	0	1	0	0	0	0	0	0	FALSE
C9orf64	-0.0999386554621946	0.421688864190835	0	1	0	0	0	0	0	0	FALSE
C9orf64	-0.0203529411765011	0.70640612038046	0	1	0	0	0	0	0	0	FALSE
C9orf72	-0.0310957983193401	0.824239090939367	0	1	0	0	0	0	0	0	FALSE
C9orf72	-0.0240109405365292	0.868061025229922	0	1	0	0	0	0	0	0	FALSE
C9orf72	0.00868993013442232	0.911130653895333	0	1	0	0	0	0	0	0	FALSE
C9orf78	0.00730168067226167	0.898727903803445	0	1	0	0	0	0	0	0	FALSE
C9orf85	-0.0772126050420265	0.0496545099221644	0	1	0	0	0	0	0	0	FALSE
C9orf85	-0.0463151260504331	0.140875931918966	0	1	0	0	0	0	0	0	FALSE
C9orf85	-0.0548949579832065	0.379160384914669	0	1	0	0	0	0	0	0	FALSE
CA1	-0.0169526404533684	0.5646393897055	0	1	0	0	0	0	0	0	FALSE
CA1	0.0685982782664531	0.77654012233511	0	1	0	0	0	0	0	0	FALSE
CA10	0.0112411764705795	0.515126185484226	0	1	0	0	0	0	0	0	FALSE
CA10	0.00888655462183063	0.741250560732363	0	1	0	0	0	0	0	0	FALSE
CA11	-0.0211764292072534	0.482509562918171	0	1	0	0	0	0	0	0	FALSE
CA12	0.0989573473109138	0.0397113984369393	0	1	0	0	0	0	0	0	FALSE
CA12	0.0313816415441837	0.130074410888921	0	1	0	0	0	0	0	0	FALSE
CA12	-0.0269576417647146	0.260493818538607	0	1	0	0	0	0	0	0	FALSE
CA12	0.029983287165388	0.275659624366432	0	1	0	0	0	0	0	0	FALSE
CA12	-0.0212880452608921	0.466941390655987	0	1	0	0	0	0	0	0	FALSE
CA12	0.0136783299006744	0.585478747987457	0	1	0	0	0	0	0	0	FALSE
CA12	0.00977769294116992	0.615723937231881	0	1	0	0	0	0	0	0	FALSE
CA13	-0.0209638655462285	0.346495481124676	0	1	0	0	0	0	0	0	FALSE
CA13	0.00666806722688129	0.895562713395409	0	1	0	0	0	0	0	0	FALSE
CA14	-0.0405915966386656	0.333685973093816	0	1	0	0	0	0	0	0	FALSE
CA2	-0.0484329555402461	0.85583166669537	0	1	0	0	0	0	0	0	FALSE
CA3	0.0618057436251833	0.209826384105886	0	1	0	0	0	0	0	0	FALSE
CA4	0.0917726085900652	0.0814412845943477	0	1	0	0	0	0	0	0	FALSE
CA4	0.0332945125750044	0.335069883081085	0	1	0	0	0	0	0	0	FALSE
CA5A	0.0266814628548087	0.374513351986719	0	1	0	0	0	0	0	0	FALSE
CA5B	-0.0532418610924621	0.370150759235722	0	1	0	0	0	0	0	0	FALSE
CA5B	-0.0446724550593052	0.390756733195784	0	1	0	0	0	0	0	0	FALSE
CA5BP1	-0.065575630252118	0.466768193548421	0	1	0	0	0	0	0	0	FALSE
CA5BP1	-0.00290064662234357	0.9469102814703	0	1	0	0	0	0	0	0	FALSE
CA6	0.00599716733645561	0.832013256533213	0	1	0	0	0	0	0	0	FALSE
CA6	0.00354661974502424	0.863001647248347	0	1	0	0	0	0	0	0	FALSE
CA7	0.0412421408618826	0.0845837257117705	0	1	0	0	0	0	0	0	FALSE
CA8	0.0384176470588242	0.179104102045278	0	1	0	0	0	0	0	0	FALSE
CA8	-0.000700621441334093	0.974787043867436	0	1	0	0	0	0	0	0	FALSE
CA8	0.000804201680669081	0.984814155121275	0	1	0	0	0	0	0	0	FALSE
CA9	-0.0189941732021612	0.365614826325814	0	1	0	0	0	0	0	0	FALSE
CAAP1	0.0381840336134331	0.539698388390467	0	1	0	0	0	0	0	0	FALSE
CAAP1	-0.000826890756310483	0.964175284342109	0	1	0	0	0	0	0	0	FALSE
CAAP1	-0.000235294117665319	0.997121544182129	0	1	0	0	0	0	0	0	FALSE
CAB39	-0.0153957983193411	0.822635033099381	0	1	0	0	0	0	0	0	FALSE
CAB39	0.0110663865545977	0.839483382208147	0	1	0	0	0	0	0	0	FALSE
CAB39L	0.0316630252100794	0.183027866273014	0	1	0	0	0	0	0	0	FALSE
CAB39L	-0.0383260504201743	0.354095751194558	0	1	0	0	0	0	0	0	FALSE
CAB39L	-0.0215495798319534	0.511514767907767	0	1	0	0	0	0	0	0	FALSE
CABCOCO1	-0.0259222733714832	0.0682652279010845	0	1	0	0	0	0	0	0	FALSE
CABIN1	-0.0218184027665913	0.654977528754546	0	1	0	0	0	0	0	0	FALSE
CABIN1	-0.000735948571430001	0.987274027259953	0	1	0	0	0	0	0	0	FALSE
CABLES1	0.0629521008403238	0.301973061927468	0	1	0	0	0	0	0	0	FALSE
CABLES1	0.0197731092436833	0.653938467135438	0	1	0	0	0	0	0	0	FALSE
CABLES1	-0.0173198770903573	0.825358568589491	0	1	0	0	0	0	0	0	FALSE
CABLES2	0.0096991596638567	0.846702798973574	0	1	0	0	0	0	0	0	FALSE
CABP1	0.0621824713058965	0.0649106278496417	0	1	0	0	0	0	0	0	FALSE
CABP1	0.0366178258168084	0.0732209687339943	0	1	0	0	0	0	0	0	FALSE
CABP1	0.04121893397698	0.114547760607785	0	1	0	0	0	0	0	0	FALSE
CABP2	0.0451154629411041	0.196859662018689	0	1	0	0	0	0	0	0	FALSE
CABP4	0.107939978079033	0.0268786066722164	0	1	4.71527065500193e-17	0	0	0.000348472528750374	0.000848325763860603	0	FALSE
CABP4	0.0224521651486072	0.471836073839417	0	1	4.71527065500193e-17	0	0	0.000348472528750374	0.000848325763860603	0	FALSE
CABP4	0.00295876158463848	0.919659613434998	0	1	4.71527065500193e-17	0	0	0.000348472528750374	0.000848325763860603	0	FALSE
CABP5	-0.0110588235294173	0.682382552562493	0	1	0	0	0	0	0	0	FALSE
CABP7	0.073359155798312	0.0799198981299575	0	1	0	0	0	0	0	0	FALSE
CABP7	-0.00392100840337228	0.846617947630108	0	1	0	0	0	0	0	0	FALSE
CABS1	-0.000846218487401629	0.960584760578613	0	1	0	0	0	0	0	0	FALSE
CABYR	0.0344310924369582	0.320282589132082	0	1	0	0	0	0	0	0	FALSE
CABYR	-0.0178319327731238	0.455022330900795	0	1	0	0	0	0	0	0	FALSE
CACFD1	0.043158823529394	0.218854229574863	0	1	0	0	0	0	0	0	FALSE
