"Promoter","Enhancer","Gene","Methylation_score"
0.0208333333333333,0.0919754408510031,"RNF212",0.112808774184336
0.19047619047619,0.0597014925373134,"CELF5",0.250177683013504
0.0366132429239225,0.0395408388616634,"SSB",0.0761540817855859
0.075,0.133333333333333,"CRY2",0.208333333333333
0.0141015310233683,0.0194063926940639,"PALLD",0.0335079237174322
0.222222222222222,0.204994192799071,"C17orf105",0.427216415021293
0.038961038961039,0.0794509506785722,"POLR3C",0.118411989639611
0.0078553704360156,0.0391116885731699,"SNORA26",0.0469670590091855
0.454545454545455,0.0300287947346771,"PLXNA1",0.484574249280132
0,0,"OR8G5",0
0,0.111363021822792,"COTL1",0.111363021822792
0.117647058823529,0.0914882011656205,"BEND6",0.20913525998915
0.176470588235294,0.0208983697537288,"YEATS4",0.197368957989023
0.1,0.0208333333333333,"RNF186",0.120833333333333
0.526315789473684,0.028452380952381,"TTC12",0.554768170426065
0.0345381526104418,0.0138431547292799,"PLEKHM3",0.0483813073397216
0.0599361680610144,0.0257761155220129,"PNP",0.0857122835830273
0.148148148148148,0.0740899974120083,"TRA2B",0.222238145560156
0,0,"TMEM45B",0
0.0952380952380952,0.02,"CLDND2",0.115238095238095
0.2,0.0220588235294118,"MAP6D1",0.222058823529412
0,0.0113304093567251,"TM4SF18",0.0113304093567251
0.217391304347826,0.0359437751004016,"MAFB",0.253335079448228
0.0350877192982456,0.0621323529411765,"PTCD1",0.0972200722394221
0.0609756097560976,0.029561381143797,"C1orf27",0.0905369908998946
0,0,"SLC22A24",0
0,0.00328947368421053,"C11orf53",0.00328947368421053
0.13822652757079,0.0608450771738088,"NRF1",0.199071604744599
0.0666666666666667,0.159828332512093,"KRTAP5-5",0.226494999178759
0.116356107660455,0.0524847704434131,"TUBA1C",0.168840878103869
0.1,0.111363636363636,"ANKMY1",0.211363636363636
0.0222222222222222,0.0738678246418184,"NLRC4",0.0960900468640407
0,0,"WHAMM",0
0,0,"KRTAP11-1",0
0,0,"ROBLD3",0
0,0,"TRIM64",0
0.0227272727272727,0.0122549019607843,"MYCNOS",0.034982174688057
0,0.25,"PIK3IP1",0.25
0,0,"KIF19",0
0.108695652173913,0,"COPG2",0.108695652173913
0.148148148148148,0.0813938044077996,"RABGAP1L",0.229541952555948
0,0.0523097826086956,"SDR9C7",0.0523097826086956
0.104010025062657,0.0320869006943437,"ACTR2",0.136096925757
0.122185012664647,0.0650560640831268,"IGF2",0.187241076747774
0.0314465408805031,0.0577045261066583,"ANAPC13",0.0891510669871615
0,0,"CXCL9",0
0.3,0.0210526315789474,"RBM20",0.321052631578947
0,0,"C2orf55",0
0.25,0.047568955261263,"ZDHHC17",0.297568955261263
0,0.048702614379085,"ENDOU",0.048702614379085
0,0,"WASH3P",0
0,0,"BRWD3",0
0,0.5,"KLK15",0.5
0.0769230769230769,0.0168498168498168,"NFYB",0.0937728937728938
0,0,"MID1IP1",0
0.072289156626506,0.0662032612495586,"MRPS11",0.138492417876065
0.117647058823529,0.153948150630463,"R3HDM2",0.271595209453993
0,0,"TCF15",0
0.0997257053291536,0.131573100849242,"HCRT",0.231298806178396
0.0689655172413793,0.0860002016535592,"BOLA1",0.154965718894938
0.015742397137746,0.0462797488772214,"DNA2",0.0620221460149673
0.15,0.0535714285714286,"SCARF2",0.203571428571429
0.0833333333333333,0,"ASCL4",0.0833333333333333
0.0909090909090909,0.0837606837606838,"KRT27",0.174669774669775
0,0.221317829457364,"OR1I1",0.221317829457364
0.333333333333333,0.0267316017316017,"OR52A4",0.360064935064935
0.0609756097560976,0.0769230769230769,"ARL8A",0.137898686679174
0,0,"NAT8L",0
0.181818181818182,0.0272522522522523,"LHX2",0.209070434070434
0.0909090909090909,0.017146164021164,"CCDC104",0.108055254930255
0.219512195121951,0.04640625,"SMCR8",0.265918445121951
0.133333333333333,0,"GJB4",0.133333333333333
0.0434782608695652,0,"RHBDD3",0.0434782608695652
0.0816326530612245,0.0909889304907599,"TRIM55",0.172621583551984
0.25,0.021505376344086,"DMRT3",0.271505376344086
0,0,"FAM66E",0
0,0.253031591215802,"TMEM189-UBE2V1",0.253031591215802
0.146341463414634,0.142327519850916,"IQCC",0.28866898326555
0.0666666666666667,0.0255935982556129,"ZNF697",0.0922602649222796
0.172413793103448,0.0192307692307692,"C11orf30",0.191644562334218
0,0.0682170542635659,"IGFBP1",0.0682170542635659
0.166666666666667,0,"FBXL3",0.166666666666667
0,0,"C14orf165",0
0.0869565217391304,0.0182768241358112,"NCK2",0.105233345874942
0.0909090909090909,0,"CYP39A1",0.0909090909090909
0,0,"SDHAF2",0
0,0,"C6orf170",0
0.032258064516129,0.0862892316017316,"FAM160B1",0.118547296117861
0.0887096774193548,0.256981706543277,"SSTR5",0.345691383962632
0.208333333333333,0.107683171401312,"DVL2",0.316016504734646
0,0,"TRNP1",0
0,0.5,"CAV3",0.5
0.10169186585574,0.032002692959627,"KIN",0.133694558815367
0.0384615384615385,0.122667486687976,"C16orf86",0.161129025149515
0,0.024630224384104,"SNORA53",0.024630224384104
0.09375,0.028030303030303,"SMAP1",0.121780303030303
0,0,"FAM13C",0
0,0,"NCRNA00159",0
0,0.0795454545454545,"SNORD44",0.0795454545454545
0,0,"CYLC1",0
0.260869565217391,0.0280251826237599,"C1QL4",0.288894747841151
0.0333333333333333,0,"DDB2",0.0333333333333333
0.25,0.161564138615421,"AHDC1",0.411564138615421
0,0.0411111111111111,"RBMXL2",0.0411111111111111
0,0,"ZNF630",0
0,0,"MGC23270",0
0,0,"GSTA1",0
0,0,"NCRNA00095",0
0.0909090909090909,0.0882389344428062,"LFNG",0.179148025351897
0.06,0.0182807921882994,"FZD6",0.0782807921882994
0,0,"GALNTL5",0
0,0,"ZNF815",0
0,0.296296296296296,"ERN2",0.296296296296296
0,0,"CD36",0
0,0,"C1orf83",0
0.142857142857143,0.1552427247178,"POGK",0.298099867574943
0.117647058823529,0,"KLF12",0.117647058823529
0,0,"POM121L4P",0
0.134248665141114,0,"COL5A1",0.134248665141114
0.0174418604651163,0.0443887971994908,"OSCP1",0.061830657664607
0.0656091041104042,0.0607589420077762,"SNX1",0.12636804611818
0,0.0711248523880103,"FSCN1",0.0711248523880103
0.135731838099126,0.0440939220846134,"MMD",0.17982576018374
0,0.0297619047619048,"OR6C68",0.0297619047619048
0,0.0208144796380091,"VNN1",0.0208144796380091
0,0,"IFNA10",0
0,0,"FIGNL2",0
0.0280373831775701,0.0764421105130286,"AAMP",0.104479493690599
0,0,"C21orf7",0
0,0.0522860593512767,"SCOC",0.0522860593512767
0,0,"ASB5",0
0,0,"DHRS2",0
0,0,"CTNND2",0
0.166666666666667,0.142857142857143,"SLC10A1",0.30952380952381
0.142857142857143,0.0432686653827559,"SUPT16H",0.186125808239899
0,0,"FAM86D",0
0.0795290229291469,0.116666666666667,"SPSB3",0.196195689595814
0.110367892976589,0.0140408876728986,"GTF2H4",0.124408780649487
0.333333333333333,0,"ADAM11",0.333333333333333
0.238095238095238,0.0302631578947368,"FAM98A",0.268358395989975
0,0,"C2orf52",0
0,0,"SYCP1",0
0.545454545454545,0.0396324786324786,"MESP2",0.585087024087024
0,0,"VPS28",0
0.146496927129061,0.0942142459199026,"NDUFA1",0.240711173048963
0,0,"IP6K2",0
0.1,0.0333333333333333,"C10orf120",0.133333333333333
0.0555555555555556,0.0176630434782609,"LEMD3",0.0732185990338164
0.0679012345679012,0.08625,"C9orf24",0.154151234567901
0.107142857142857,0.0187776141384389,"PPIP5K2",0.125920471281296
0.0736221178294349,0.0576839118029049,"CEACAM1",0.13130602963234
0,0,"PIGU",0
0.470588235294118,0,"NINL",0.470588235294118
0.0909090909090909,0.0488204837325654,"RNF214",0.139729574641656
0,0.0301276655443322,"MRGPRX3",0.0301276655443322
0,0.166925465838509,"TREML1",0.166925465838509
0.117647058823529,0.1275,"KCNS1",0.245147058823529
0,0.0531135531135531,"CD1C",0.0531135531135531
0,0,"EGR2",0
0,0,"COMMD4",0
0.391335227272727,0.0988872222920214,"SYT3",0.490222449564749
0.243243243243243,0,"ZNF358",0.243243243243243
0.263157894736842,0.0489489489489489,"RARRES1",0.312106843685791
0,0.0669191919191919,"LYST",0.0669191919191919
0.25,0.0601053639846743,"RIMKLA",0.310105363984674
0.0612244897959184,0.0271929824561404,"C4orf21",0.0884174722520587
0.128571428571429,0,"DNAJB5",0.128571428571429
0,0,"SRXN1",0
0.199607402207741,0.037805951336686,"NBEA",0.237413353544427
0.1875,0.0354821235102925,"BOD1L",0.222982123510293
0.263157894736842,0.111111111111111,"SLC16A10",0.374269005847953
0.0769230769230769,0.116239316239316,"RAB22A",0.193162393162393
0.166666666666667,0,"TMEM45A",0.166666666666667
0.2,0.0567765567765568,"CAMK1G",0.256776556776557
0.172413793103448,0.0454545454545455,"EVC",0.217868338557994
0,0,"ANXA9",0
0.208333333333333,0.0231867415019912,"CBR4",0.231520074835325
0.0416666666666667,0.011371017207585,"TXNL1",0.0530376838742517
0,0,"DIAPH2",0
0.189189189189189,0.128049204910076,"ZNF839",0.317238394099266
0,0,"CDR1",0
0,0.0407206303574061,"NAB1",0.0407206303574061
0,0,"EIF5AL1",0
0,0,"HMG20B",0
0.0943396226415094,0.0134324201144478,"RNF103",0.107772042755957
0,0,"KLHDC5",0
0,0,"FAHD2B",0
0.00548041044776119,0.0379464285714286,"G6PC",0.0434268390191898
0.1,0.138725881238783,"DHRS7B",0.238725881238783
0.388888888888889,0.0666666666666667,"TTC23L",0.455555555555556
0.116209326735643,0,"ZIC1",0.116209326735643
0.110273947801884,0.0339714467478893,"SPATA1",0.144245394549773
0.087378640776699,0.175,"EME2",0.262378640776699
0.150684931506849,0.0603952930059125,"ZFP36L2",0.211080224512762
0.375,0.128306878306878,"NACAD",0.503306878306878
0.15625,0.107142857142857,"ZDHHC22",0.263392857142857
0.162162162162162,0.00900900900900901,"EHD2",0.171171171171171
0.17741935483871,0.0408813539299433,"CCND1",0.218300708768653
0.0301810865191147,0.018515739629185,"PVRIG",0.0486968261482997
0,0,"NFASC",0
0.0112359550561798,0.0382271468144044,"HOOK3",0.0494631018705842
0.00111111111111111,0.00416666666666667,"SAT1",0.00527777777777778
0.416666666666667,0,"GPR25",0.416666666666667
0.114285714285714,0.0277777777777778,"BCL10",0.142063492063492
0.285714285714286,0.0339052287581699,"MEFV",0.319619514472456
0.114285714285714,0.0679107513481314,"YPEL4",0.182196465633846
0,0,"SFRS1",0
0,0.125,"IGFL2",0.125
0,0,"LOC729991",0
0.0131578947368421,0.0607822732822733,"ZBTB8OS",0.0739401680191154
0.0810810810810811,0,"ARL4A",0.0810810810810811
0.0526315789473684,0.096971981093511,"MRPL22",0.149603560040879
0.137736765420107,0.079904214559387,"ANKRD54",0.217640979979494
0,0.0337995337995338,"CD1A",0.0337995337995338
0.05,0.200892857142857,"POLA2",0.250892857142857
0.0416666666666667,0.0310518944419873,"MECOM",0.072718561108654
0.129032258064516,0.247672965197475,"SLC4A3",0.376705223261991
0.853658536585366,0.0173611111111111,"SNORD23",0.871019647696477
0.133333333333333,0.0790177415177415,"NBEAL1",0.212351074851075
0.0525169739312482,0.0477944381448281,"CR2",0.100311412076076
0,0,"FLJ37453",0
0.107142857142857,0.0965838465245281,"POLM",0.203726703667385
0.205703903518064,0.0744455221846584,"RPS7",0.280149425702722
0.0546875,0.109375,"FAM84B",0.1640625
0.142857142857143,0.0930864930864931,"HOXA4",0.235943635943636
0,0,"LOC285033",0
0,0,"C8orf85",0
0.184873949579832,0.218181818181818,"PIGS",0.40305576776165
0.0303030303030303,0.0537393162393162,"IL10RA",0.0840423465423465
0.285403050108932,0.063513311307429,"BLK",0.348916361416361
0.0985915492957746,0.14112542494185,"NKX2-5",0.239716974237625
0,0,"ILVBL",0
0.136363636363636,0.017175572519084,"ABI3",0.15353920888272
0.111111111111111,0.0640532224756824,"CYP20A1",0.175164333586793
0.147058823529412,0,"LOXL1",0.147058823529412
0.0466666666666667,0.0207159151905529,"RFC4",0.0673825818572195
0,0,"FAM22G",0
0.181818181818182,0.0628703094140882,"MARVELD1",0.24468849123227
0.105263157894737,0.0812180248191329,"E2F3",0.18648118271387
0.133333333333333,0.0731481481481481,"EML6",0.206481481481481
0.0980392156862745,0.142857142857143,"USE1",0.240896358543417
0.0360254047664062,0.0282942785427435,"ST7",0.0643196833091497
0,0,"SIX6",0
0.0392156862745098,0,"NBR1",0.0392156862745098
0.181818181818182,0.0168901660280971,"FOXN2",0.198708347846279
0.0752688172043011,0.0625,"TCN2",0.137768817204301
0.161290322580645,0,"KLRG1",0.161290322580645
0.111047642197375,0.032161988918936,"NCL",0.143209631116311
0,0,"OR2K2",0
0.142857142857143,0.104275573759166,"HAT1",0.247132716616309
0.142045454545455,0.0630763552980717,"AIF1",0.205121809843526
0.148148148148148,0,"DDRGK1",0.148148148148148
0.0484671848013817,0.0642755681818182,"FXYD2",0.1127427529832
0.131578947368421,0.0811898937525881,"RBM4B",0.212768841121009
0.0434782608695652,0.0123456790123457,"PCTP",0.0558239398819109
0.0326797385620915,0,"SCP2",0.0326797385620915
0.0363636363636364,0.0598687423687424,"POT1",0.0962323787323787
0,0.0768796992481203,"SLC12A8",0.0768796992481203
0.0833333333333333,0.657142857142857,"SNX15",0.740476190476191
0.101123595505618,0.101193092621664,"TP53I11",0.202316688127282
0.111111111111111,0.0213929313929314,"ANKRD27",0.132504042504042
0.151515151515152,0.0285714285714286,"C1orf56",0.18008658008658
0,0,"SNORD114-13",0
0.171428571428571,0.0410781188857865,"PDZK1",0.212506690314358
0,0,"TMEM14C",0
0,0,"TMEM135",0
0.583333333333333,0.00574712643678161,"HTRA4",0.589080459770115
0.0983606557377049,0.00967741935483871,"PHLDB1",0.108038075092544
0,0,"SH2D3A",0
0.08,0.0490226944772399,"SLC35A5",0.12902269447724
0,0,"FAM9B",0
0.166666666666667,0.0222965775725724,"NFKBIA",0.188963244239239
0.125,0,"SH3GLB2",0.125
0,0.03125,"OR11H6",0.03125
0.0761904761904762,0.0176811594202899,"PSMB11",0.0938716356107661
0.117647058823529,0.0625,"HECA",0.180147058823529
0.166666666666667,0.375,"PNLIPRP3",0.541666666666667
0.075,0.0520833333333333,"CIB1",0.127083333333333
0,0,"LOC143666",0
0.0555555555555556,0,"PALB2",0.0555555555555556
0.297297297297297,0.00909090909090909,"CBX7",0.306388206388206
0,0,"CCDC56",0
0.0537333996708638,0.0876791285430602,"C20orf24",0.141412528213924
0.0545454545454545,0.0658542160408166,"CIDECP",0.120399670586271
0,0,"TRIM16",0
0.2,0,"IFNA8",0.2
0,0,"OR5AU1",0
0.037037037037037,0.0533333333333333,"GRM6",0.0903703703703704
0,0,"RPL31P11",0
0.0185185185185185,0.0135135135135135,"CDK11B",0.032032032032032
0.0968890395660732,0.0758287525488233,"SRC",0.172717792114897
0.0372200263504611,0.0675612404155259,"GNB2",0.104781266765987
0.03125,0,"MS4A7",0.03125
0,0,"CD177",0
0.4,0.0416666666666667,"OR2T33",0.441666666666667
0.00179533213644524,0.0146990740740741,"PCDHGA11",0.0164944062105193
0.384615384615385,0.00716666666666667,"ZMAT2",0.391782051282051
0.125,0.0441176470588235,"GTF2A2",0.169117647058824
0.0123076923076923,0.0766034884743053,"RBPJ",0.0889111807819976
0.108695652173913,0.291666666666667,"ATP5B",0.40036231884058
0.0392156862745098,0.0307834734640789,"RPF1",0.0699991597385887
0.158292682926829,0.140031897926635,"ACTN4",0.298324580853464
0,0.0666666666666667,"TMEM106A",0.0666666666666667
0,0,"C6orf126",0
0.037037037037037,0.0764367816091954,"SIRPA",0.113473818646232
0.0915032679738562,0.0569305847338936,"CRK",0.14843385270775
0,0.0532967032967033,"ZBTB46",0.0532967032967033
0.104761904761905,0.0453730297480297,"TMEM59",0.150134934509935
0.318181818181818,0.0525033704721205,"RFXAP",0.370685188653939
0.0714285714285714,0.0153867102396514,"TTC39A",0.0868152816682228
0.0697674418604651,0,"ERP29",0.0697674418604651
0.125,0.0538251366120219,"IL1R2",0.178825136612022
0.125,0.0768763090034653,"SYT8",0.201876309003465
0.0806451612903226,0.0152571926765475,"FAM133B",0.0959023539668701
0.0967741935483871,0,"LAYN",0.0967741935483871
0.28,0.0888888888888889,"ADAMTS5",0.368888888888889
0,0.0208333333333333,"INSL3",0.0208333333333333
0.214285714285714,0.0877198539586216,"TMEM194B",0.302005568244336
0.0256410256410256,0.0677953534354918,"ZKSCAN3",0.0934363790765175
0.0434782608695652,0.0139751552795031,"GNG12",0.0574534161490683
0.254901960784314,0.100073442800557,"SOX15",0.35497540358487
0.153125,0.0399410774410774,"CNOT6",0.193066077441077
0,0,"BDKRB2",0
0.0441176470588235,0.0496666666666667,"MRPS27",0.0937843137254902
0.1,0.0576923076923077,"SUZ12",0.157692307692308
0,0.0139853709508882,"TMSB10",0.0139853709508882
0,0,"ZNF813",0
0.0588235294117647,0,"CINP",0.0588235294117647
0,0,"LOC100101266",0
0.161797337278107,0.0654601523503962,"MARCKSL1",0.227257489628503
0.111111111111111,0.0189608636977058,"HPCAL1",0.130071974808817
0,0,"OR4C3",0
0.112676056338028,0.11013986013986,"GJA4",0.222815916477888
0.0526315789473684,0.0752478660562368,"LCN12",0.127879445003605
0,0,"ANXA2P2",0
0.0404040404040404,0.104166666666667,"H2AFY",0.144570707070707
0.117647058823529,0.0769230769230769,"JAK1",0.194570135746606
0,0,"SERHL",0
0,0.168952331724445,"RBM33",0.168952331724445
0.133333333333333,0.03125,"KLF15",0.164583333333333
0.0714285714285714,0.105998168498168,"ERI3",0.17742673992674
0,0.0338541666666667,"COL17A1",0.0338541666666667
0.037037037037037,0.0782654845154845,"CTCFL",0.115302521552522
0,0,"ADAM21P1",0
0,0,"PDK3",0
0.0625,0.0586206896551724,"GLI2",0.121120689655172
0.0454545454545455,0.00454545454545455,"AKNAD1",0.05
0,0,"EFTUD1",0
0.185185185185185,0.100080931495405,"KIAA0513",0.28526611668059
0,0.0240599578546676,"TAS2R4",0.0240599578546676
0.230769230769231,0.0333333333333333,"CNPY3",0.264102564102564
0,0,"ATAD3A",0
0,0.0680272108843537,"TRIM44",0.0680272108843537
0.310661764705882,0.0997023809523809,"EXOC6",0.410364145658263
0,0.0330112721417069,"KRTAP10-7",0.0330112721417069
0,0.107877241805813,"KIR2DL4",0.107877241805813
0.272727272727273,0.0370601839105776,"SNX24",0.30978745663785
0.00102933607822954,0.0447056835825687,"ZPBP",0.0457350196607982
0,0,"FOLH1B",0
0.0666666666666667,0.146351726968432,"C2orf62",0.213018393635099
0.0714285714285714,0.0938644688644689,"GEN1",0.16529304029304
0,0.066835041226522,"RNASE12",0.066835041226522
0.0420015760441292,0.0661111111111111,"OGFOD2",0.10811268715524
0,0,"EDF1",0
0,0.0953015656023175,"SNORA54",0.0953015656023175
0.0980392156862745,0.018268792191206,"RNASEH2B",0.11630800787748
0.0491803278688525,0,"NDUFAF3",0.0491803278688525
0.5,0,"OR4C6",0.5
0.0517241379310345,0.102222222222222,"MEOX1",0.153946360153257
0.206896551724138,0.151515151515152,"CBX8",0.358411703239289
0,0,"FAM155B",0
0.151515151515152,0.0681818181818182,"COG2",0.21969696969697
0.0947396803608197,0.143166358212485,"GGA3",0.237906038573305
0.125,0.177631578947368,"EPHB1",0.302631578947368
0.1,0.108410636982066,"COL4A1",0.208410636982066
0.04,0.0808441558441558,"FAM111A",0.120844155844156
0,0,"C10orf72",0
0,0,"C15orf63",0
0.142857142857143,0,"CSRNP3",0.142857142857143
0.0444444444444444,0,"ZWILCH",0.0444444444444444
0,0,"SLCO1B1",0
0.363636363636364,0,"HDAC9",0.363636363636364
0.0449438202247191,0.0751572327044025,"CHAC2",0.120101052929122
0.2,0.25,"DAPL1",0.45
0.0952380952380952,0.0964912280701754,"RAB3A",0.191729323308271
0,0,"MGC72080",0
0,0,"CHRNA6",0
0,0,"LOC100128842",0
0,0,"CXorf61",0
0.075,0.109879963065559,"TP53TG1",0.184879963065559
0,0,"PTP4A1",0
0.0468227424749164,0.0368938483857839,"BCL2L2",0.0837165908607003
0,0,"ANTXRL",0
0.0824742268041237,0.131264721715428,"FAM132A",0.213738948519552
0.2,0,"LALBA",0.2
0,0,"DACH2",0
0,0.0227272727272727,"RDH16",0.0227272727272727
0.0909090909090909,0.0501133215814656,"NRBF2",0.141022412490557
0,0,"C19orf20",0
0,0.348958333333333,"UBE2Q2P1",0.348958333333333
0.210526315789474,0.0113636363636364,"CACNG2",0.22188995215311
0,0,"MS4A8B",0
0.0901014486679354,0.039992944388276,"NTS",0.130094393056211
0.2,0,"RYR2",0.2
0.0833333333333333,0.042413158500115,"GPR183",0.125746491833448
0,0,"CMAH",0
0.214285714285714,0.0151515151515152,"C8orf48",0.229437229437229
0.117647058823529,0.0864001417116307,"TNKS1BP1",0.20404720053516
0.0908848897711609,0.102713957476543,"C19orf6",0.193598847247704
0.0952808019169575,0.0268991797676008,"RAC1",0.122179981684558
0.087719298245614,0.0104166666666667,"TGFBRAP1",0.0981359649122807
0,0,"FAM22D",0
0.0520732883317261,0.0813957075053645,"SELP",0.133468995837091
0.0540540540540541,0.0145711143695015,"IFT46",0.0686251684235555
0,0,"LOC642846",0
0.032258064516129,0.0204248366013072,"TRPV1",0.0526829011174362
0,0,"NBPF14",0
0,0.0357142857142857,"CLIP4",0.0357142857142857
0.222222222222222,0.0408974657056499,"LAPTM5",0.263119687927872
0.214285714285714,0.102564102564103,"AFF4",0.316849816849817
0.181818181818182,0.159170560747664,"GPRIN1",0.340988742565845
0.024390243902439,0.122725173063844,"SRRT",0.147115416966283
0.102565996847912,0.0886649313803429,"SLC22A18AS",0.191230928228255
0.228571428571429,0.130434782608696,"IFT140",0.359006211180124
0,0,"ZNF486",0
0.0535714285714286,0.264155982905983,"PROM2",0.317727411477411
0.0746198395529115,0.0308918350044923,"ARMC1",0.105511674557404
0.2,0.0724919608762645,"GRM4",0.272491960876264
0,0.0150598282791377,"FMOD",0.0150598282791377
0.121212121212121,0.0783882783882784,"VEGFB",0.1996003996004
0.0909090909090909,0.0597352994227994,"CLCN1",0.15064439033189
0,0,"SLC2A5",0
0.125,0.151633036935705,"MED30",0.276633036935705
0,0.0833333333333333,"ZNF534",0.0833333333333333
0,0.037037037037037,"NCAM2",0.037037037037037
0.0425531914893617,0.0966488413547237,"TLE3",0.139202032844085
0.0540540540540541,0.0292561469032057,"PGF",0.0833102009572598
0.118421052631579,0.107487922705314,"NEIL2",0.225908975336893
0,0,"ZNF37A",0
0,0,"MOBKL1B",0
0,0,"C3orf64",0
0.0263157894736842,0.0387423687423687,"DLD",0.065058158216053
0.0625,0.107226107226107,"COIL",0.169726107226107
0.0699404761904762,0.0297619047619048,"LPIN1",0.099702380952381
0.141212121212121,0.0442140921409214,"CBFA2T2",0.185426213353043
0,0.0623809523809524,"AMY2B",0.0623809523809524
0.09375,0.0333333333333333,"XRN1",0.127083333333333
0.118257717327621,0.0539025537589156,"ATM",0.172160271086536
0.0388349514563107,0,"C19orf47",0.0388349514563107
0.0833333333333333,0.000261643118785976,"PHACTR2",0.0835949764521193
0.5,0.0263157894736842,"PPIB",0.526315789473684
0.166666666666667,0.0846560846560847,"XPO5",0.251322751322751
0.25,0,"MYEF2",0.25
0,0,"OR6W1P",0
0,0.0253623188405797,"WDR17",0.0253623188405797
0.333333333333333,0.0417459436604831,"HES1",0.375079276993816
0.15625,0.134675662878788,"ADAT1",0.290925662878788
0.0165289256198347,0.0384724446599168,"IKBIP",0.0550013702797515
0,0.0363247863247863,"KCTD19",0.0363247863247863
0.0436681222707424,0.105425685425685,"THPO",0.149093807696428
0.142857142857143,0.0386008918617614,"DSEL",0.181458034718904
0.0454545454545455,0.0580296329057939,"LOH12CR2",0.103484178360339
0.217391304347826,0.208333333333333,"SMPD3",0.425724637681159
0,0.0306060606060606,"ZNF407",0.0306060606060606
0.0555555555555556,0.160294530374364,"AMH",0.21585008592992
0.0394736842105263,0,"PEPD",0.0394736842105263
0.075,0.0706818346563272,"IMMP1L",0.145681834656327
0,0,"FLJ44635",0
0,0,"C2orf51",0
0.181818181818182,0.2,"FNDC3A",0.381818181818182
0,0,"HCG9",0
0.0685045177945786,0.0180825613356408,"HMGN1",0.0865870791302195
0.222222222222222,0.0266339869281046,"ARHGAP21",0.248856209150327
0.0727272727272727,0.0744837683434175,"CYB5D1",0.14721104107069
0,0.0158730158730159,"ZNF667",0.0158730158730159
0.166666666666667,0.115384615384615,"IGFL3",0.282051282051282
0.142857142857143,0.0608058608058608,"AP3B1",0.203663003663004
0.0588235294117647,0.166666666666667,"FAM195A",0.225490196078431
0,0,"LOC222699",0
0.114754098360656,0.0269047619047619,"PANX2",0.141658860265418
0.0731707317073171,0.0238095238095238,"RBM46",0.0969802555168409
0,0,"LOC256880",0
0.0416666666666667,0,"RAB11FIP2",0.0416666666666667
0.05,0.0400297088532383,"SSH1",0.0900297088532383
0,0.2,"CALHM2",0.2
0,0.0845588235294118,"ADRB1",0.0845588235294118
0.2,0.128787878787879,"JARID2",0.328787878787879
0,0,"PANX3",0
0.115384615384615,0.0480585078396296,"PLEKHG6",0.163443123224245
0.142857142857143,0,"EIF2AK4",0.142857142857143
0.0337078651685393,0.0470899470899471,"CHTF8",0.0807978122584864
0,0,"CXorf58",0
0.204081632653061,0.175182414163488,"SHISA4",0.379264046816549
0.129411764705882,0.0488517106200033,"USP37",0.178263475325886
0.0210526315789474,0.0993398301349525,"PNPLA7",0.1203924617139
0,0.0308704635285663,"KHDRBS2",0.0308704635285663
0.0843373493975904,0.0426217788059893,"FURIN",0.12695912820358
0.00163398692810457,0.00392156862745098,"CALCR",0.00555555555555555
0.0412698412698413,0.0649234693877551,"RDH14",0.106193310657596
0,0,"TRPA1",0
0,0.0119047619047619,"SLC26A8",0.0119047619047619
0.157894736842105,0.0740404173756577,"MBOAT1",0.231935154217763
0,0,"SC65",0
0,0.0799213019092172,"SRP9",0.0799213019092172
0.106382978723404,0.110074123989218,"VPS25",0.216457102712623
0,0,"DSPP",0
0.163934426229508,0,"GPR20",0.163934426229508
0,0.0384615384615385,"CYP2C18",0.0384615384615385
0.0714285714285714,0.107142857142857,"SLCO4C1",0.178571428571429
0.15625,0.100896633051399,"MYL9",0.257146633051399
0,0,"LOC100133161",0
0,0.0331050328665726,"RDX",0.0331050328665726
0.107142857142857,0.00595238095238095,"EPAS1",0.113095238095238
0,0,"CBWD6",0
0.0714285714285714,0.0839160839160839,"ZNF672",0.155344655344655
0.0682926829268293,0.0333333333333333,"SLC18A3",0.101626016260163
0.0598911070780399,0.0327586206896552,"LCT",0.0926497277676951
0.075,0.0120584907190848,"PCDHGA3",0.0870584907190848
0.164848484848485,0.0222222222222222,"MDFI",0.187070707070707
0.0167430317681499,0.0745056749598499,"NR1H3",0.0912487067279998
0.0417064325252911,0.0490911680292951,"EML4",0.0907976005545862
0.094450258735973,0.0561414620598971,"RPL35",0.15059172079587
0,0.0769230769230769,"KCNJ16",0.0769230769230769
0.224238026124819,0.0671866160883836,"BEAN",0.291424642213202
0,0.0192231192231192,"TRIM24",0.0192231192231192
0,0,"FAM70A",0
0.0810810810810811,0.0401747062461348,"HOXC5",0.121255787327216
0.1,0.0154930966469428,"JMJD1C",0.115493096646943
0.115257513405662,0.0418325774434819,"RPL26",0.157090090849143
0.0182328190743338,0.0216984624836891,"RIPK3",0.0399312815580229
0,0,"C5orf32",0
0,0.0468516076576802,"DEFB1",0.0468516076576802
0.25,0,"SULT1E1",0.25
0,0,"PPP1R16A",0
0.0951871657754011,0.0304836734927112,"ZNF84",0.125670839268112
0.112903225806452,0.0522413793103448,"PRSS50",0.165144605116796
0,0,"MTP18",0
0,0,"ZNF343",0
0.00612244897959184,0,"ZNF81",0.00612244897959184
0,0,"PHF6",0
0,0,"C16orf42",0
