"","logFC","AveExpr","t","P.Value","adj.P.Val","B","ID"
"PCYT2",-2.37119304285714,-0.345493296078431,-2.93089556016275,0.00508430687842535,0.589205099944976,-2.22505521055208,"PCYT2"
"ACER2",2.57312642921792,-4.726272813019,2.92439170482841,0.00517567080581761,0.589294243956086,-2.23781120123133,"ACER2"
"RELA",3.10038527515528,-4.99253417647059,2.92408694856708,0.00517998917038028,0.589294243956086,-2.23840847381029,"RELA"
"ELN",-3.54078355652174,1.70371815686275,-2.92322745966508,0.0051921861103343,0.589294243956086,-2.24009271710415,"ELN"
"DMC1",-1.47443458975155,1.78937796372549,-2.92100387724539,0.00522386492499606,0.589294243956086,-2.24444854794927,"DMC1"
"PGBD1",1.18733101055901,2.3355242372549,2.92033728833474,0.00523339663231015,0.589294243956086,-2.24575393150995,"PGBD1"
"SNORD63",1.82241607204969,-2.49266677254902,2.91413050550133,0.0053229289571268,0.589294243956086,-2.25789951687243,"SNORD63"
"SNORA38B",-2.35404090062112,-5.18771025490196,-2.91164313956039,0.00535920730052989,0.589294243956086,-2.26276219531139,"SNORA38B"
"BBS5",1.11605746708074,-1.92042638235294,2.9100821038773,0.00538209238821538,0.589294243956086,-2.26581257945985,"BBS5"
"BHMT2",2.23474794409938,-4.83274674509804,2.90771577602668,0.00541695657856786,0.589294243956086,-2.2704345587491,"BHMT2"
"EI24",0.479588422360251,5.09445801960784,2.90668137394661,0.00543226276742722,0.589294243956086,-2.27245422191052,"EI24"
"LOC150786",-2.12622004968944,-4.22860368627451,-2.90602099787566,0.00544205546450812,0.589294243956086,-2.27374335964739,"LOC150786"
"NR2E1",-2.33681189440994,-5.90480207843137,-2.90444582496963,0.00546547996528276,0.589294243956086,-2.27681753445206,"NR2E1"
"AGR2",4.45019194398475,-1.98544587397052,2.90006542352802,0.0055311149364381,0.589294243956086,-2.2853608606727,"AGR2"
"C4BPB",2.46467299565217,-5.60325543333333,2.89852624475954,0.0055543510787799,0.589294243956086,-2.28836082516671,"C4BPB"
"CLDN7",1.43212272372671,-1.25820635707843,2.89798768843771,0.00556250277372076,0.589294243956086,-2.2894102652369,"CLDN7"
"LMAN1",2.00770044099379,-4.01766554705882,2.89745026405445,0.00557064841844529,0.589294243956086,-2.29045737398391,"LMAN1"
"C2orf64",1.42285587888199,1.49023671568627,2.89726406089995,0.00557347325114473,0.589294243956086,-2.29082013984517,"C2orf64"
"DRP2",1.88497824248447,-1.98792189019608,2.89365903370033,0.00562842711915151,0.590167388272483,-2.29784057689271,"DRP2"
"CXorf59",1.11386955736646,1.19450136603922,2.89031347764825,0.00567987571646024,0.590167388272483,-2.30435065849686,"CXorf59"
"CLIP3",1.75989011118012,2.18334644705882,2.8877050002212,0.00572029213902627,0.590167388272483,-2.30942308174038,"CLIP3"
"SLC25A14",0.516811900621119,5.18951347058824,2.88767790823948,0.00572071330744427,0.590167388272483,-2.30947574900366,"SLC25A14"
"FAAH",1.39650411236025,0.946513304705882,2.88736432045222,0.00572559039909439,0.590167388272483,-2.31008534556461,"FAAH"
"TPPP2",4.18910230881987,-2.78749266843137,2.88445076210398,0.00577108867373343,0.591882854378101,-2.31574708181374,"TPPP2"
"SEMA5A",1.05597015048447,0.386003624392157,2.88225326297722,0.0058056268248366,0.592462773288798,-2.3200148904175,"SEMA5A"
"ARMC3",0.628656164894977,2.75524568963211,2.87822602382257,0.00586942175063916,0.593333011424295,-2.32783078934613,"ARMC3"
"ABCA7",-0.670807987135764,7.11243187745742,-2.87648143106596,0.00589725912852914,0.593333011424295,-2.33121441657022,"ABCA7"
"TTC39B",1.28096029285714,-0.563507093137255,2.87625176791927,0.00590093283592805,0.593333011424295,-2.33165974744251,"TTC39B"
"CEACAM5",-2.98605227080746,-4.66941743137255,-2.87437784919308,0.00593098765173093,0.593445944938072,-2.33529252541927,"CEACAM5"
"SMG5",0.428136782608698,9.07789829411765,2.87120335584199,0.00598222615002605,0.595667100919098,-2.34144307762316,"SMG5"
"KLF9",1.42612437815528,0.647385940568627,2.86767165882071,0.00603971274668912,0.596736945069799,-2.34828050128039,"KLF9"
"GJB7",1.23630484695652,-1.14829964941176,2.86697244665064,0.00605115466919453,0.596736945069799,-2.34963353640974,"GJB7"
"IFNA2",-2.83908675403727,-5.25462800392157,-2.85951943659109,0.00617437183939284,0.60233668516926,-2.36404234891246,"IFNA2"
